tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,is_ema20_in_downtrend,ema50,is_ema50_in_uptrend,is_ema50_in_downtrend,ema200,is_ema200_in_uptrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2016-11-07 13:05:00,8516.25,True,False,2016-11-07 13:05:00,8514.45,8518.25,8511.65,8516.25,0,8514.45859485507,True,False,8503.047510570384,True,False,8500.883477622281,True,False,47,0,5,0,BUY,15.0,8503.8,2016-11-07 15:00:00,SELL,-186.7500000000109,128421.94999999997,262,s7_nifty50
NIFTY 50,NSE,2016-11-08 09:35:00,8520.4,True,False,2016-11-08 09:35:00,8523.45,8524.6,8519.25,8520.4,0,8513.376448404819,True,True,8511.799404462661,True,True,8505.24400332961,True,False,5,0,38,0,BUY,15.0,8500.0,2016-11-08 10:30:00,SELL,-305.99999999999454,128115.94999999997,263,s7_nifty50
NIFTY 50,NSE,2016-11-08 12:45:00,8483.9,False,True,2016-11-08 12:45:00,8487.1,8488.1,8481.4,8483.9,0,8496.015407745053,False,True,8501.888433083956,False,True,8503.922257678465,False,True,0,14,0,5,SELL,-15.0,8503.7,2016-11-08 14:05:00,BUY,-297.00000000001637,127818.94999999995,264,s7_nifty50
NIFTY 50,NSE,2016-11-09 09:35:00,8289.45,False,True,2016-11-09 09:35:00,8337.15,8350.6,8289.45,8289.45,0,8417.4808510304,False,True,8463.64168067687,False,True,8492.727277511092,False,True,0,5,0,5,SELL,-15.0,8419.6,2016-11-09 13:40:00,BUY,-1952.2499999999945,125866.69999999995,265,s7_nifty50
NIFTY 50,NSE,2016-11-10 10:05:00,8552.75,True,False,2016-11-10 10:05:00,8546.7,8554.05,8546.4,8552.75,0,8504.146665445822,True,False,8440.178033577016,True,False,8426.681387267998,True,False,40,0,5,0,BUY,14.0,8215.2,2016-11-15 09:15:00,SELL,-4725.69999999999,121140.99999999997,266,s7_nifty50
NIFTY 50,NSE,2016-11-15 10:05:00,8162.2,False,True,2016-11-15 10:05:00,8177.0,8180.6,8162.0,8162.2,0,8307.222787177021,False,True,8423.743692758871,False,True,8462.888172749535,False,True,0,17,0,5,SELL,-14.0,8006.95,2016-11-22 14:50:00,BUY,2173.5,123314.49999999997,267,s7_nifty50
NIFTY 50,NSE,2016-11-23 13:30:00,8018.05,True,False,2016-11-23 13:30:00,8023.45,8025.3,8015.7,8018.05,0,8015.801437782183,True,False,8008.059485540092,True,False,8006.342057522179,True,False,36,0,5,0,BUY,15.0,7981.75,2016-11-24 09:15:00,SELL,-544.5000000000027,122769.99999999997,268,s7_nifty50
NIFTY 50,NSE,2016-11-24 10:50:00,7993.3,False,True,2016-11-24 10:50:00,7996.75,7997.5,7991.95,7993.3,0,7997.5105066622,False,True,8006.380645712817,False,True,8008.575432442139,False,True,0,20,0,5,SELL,-15.0,8011.9,2016-11-24 14:20:00,BUY,-278.9999999999918,122490.99999999999,269,s7_nifty50
NIFTY 50,NSE,2016-11-24 15:20:00,7961.2,False,True,2016-11-24 15:20:00,7962.95,7963.6,7959.0,7961.2,0,7984.593636030806,False,True,7990.0027450487,False,True,8000.68498137766,False,True,0,5,0,59,SELL,-15.0,8001.6,2016-11-25 09:30:00,BUY,-606.0000000000082,121884.99999999997,270,s7_nifty50
NIFTY 50,NSE,2016-11-25 11:00:00,8045.5,True,False,2016-11-25 11:00:00,8054.8,8056.95,8045.25,8045.5,0,8023.046397422924,True,False,8008.898515545634,True,False,8004.258391323373,True,False,20,0,5,0,BUY,15.0,8189.65,2016-12-01 15:20:00,SELL,2162.2499999999945,124047.24999999997,271,s7_nifty50
NIFTY 50,NSE,2016-12-02 10:30:00,8117.55,False,True,2016-12-02 10:30:00,8128.4,8128.4,8112.75,8117.55,0,8147.951099795479,False,True,8175.229094727032,False,True,8182.205992040083,False,True,0,29,0,5,SELL,-15.0,8121.15,2016-12-05 13:55:00,BUY,-53.999999999991815,123993.24999999999,272,s7_nifty50
NIFTY 50,NSE,2016-12-06 10:25:00,8155.0,True,False,2016-12-06 10:25:00,8157.55,8158.0,8152.75,8155.0,0,8152.7323465211075,True,False,8132.02007778731,True,False,8127.546573873617,True,False,40,0,5,0,BUY,15.0,8140.8,2016-12-06 15:15:00,SELL,-212.99999999999727,123780.24999999999,273,s7_nifty50
NIFTY 50,NSE,2016-12-07 09:35:00,8161.0,True,False,2016-12-07 09:35:00,8160.05,8166.15,8158.5,8161.0,0,8157.45346371603,True,False,8157.77493338473,True,False,8143.797850309534,True,False,5,0,70,0,BUY,15.0,8097.3,2016-12-07 14:30:00,SELL,-955.4999999999973,122824.74999999999,274,s7_nifty50
NIFTY 50,NSE,2016-12-08 09:45:00,8202.8,True,False,2016-12-08 09:45:00,8197.5,8204.05,8197.5,8202.8,0,8161.1498870808255,True,False,8157.760245897912,True,False,8152.032214892944,True,False,7,0,5,0,BUY,14.0,8217.6,2016-12-12 09:15:00,SELL,207.20000000001528,123031.95,275,s7_nifty50
NIFTY 50,NSE,2016-12-12 12:25:00,8210.7,False,True,2016-12-12 12:25:00,8211.0,8211.7,8209.45,8210.7,0,8210.113082761682,True,True,8219.669353247835,False,True,8221.38409456016,False,True,0,40,0,6,SELL,-14.0,8205.3,2016-12-13 14:00:00,BUY,75.60000000002037,123107.55000000002,276,s7_nifty50
NIFTY 50,NSE,2016-12-14 11:50:00,8207.45,True,False,2016-12-14 11:50:00,8206.0,8207.7,8205.85,8207.45,0,8204.00294027342,True,False,8201.72600102212,True,False,8200.88405566515,True,False,8,0,5,0,BUY,14.0,8200.1,2016-12-14 12:10:00,SELL,-102.9000000000051,123004.65000000001,277,s7_nifty50
NIFTY 50,NSE,2016-12-14 13:25:00,8185.65,False,True,2016-12-14 13:25:00,8179.55,8187.95,8179.55,8185.65,0,8192.633541695222,False,True,8197.371850447118,False,True,8199.88118579272,False,True,0,11,0,5,SELL,-15.0,8210.1,2016-12-14 13:50:00,BUY,-366.7500000000109,122637.9,278,s7_nifty50
NIFTY 50,NSE,2016-12-14 15:20:00,8182.35,False,True,2016-12-14 15:20:00,8177.8,8183.1,8177.25,8182.35,0,8193.7016131353,False,True,8197.00142512636,False,True,8199.483901138468,False,True,0,7,0,5,SELL,-14.0,8217.3,2016-12-15 09:30:00,BUY,-489.2999999999847,122148.6,279,s7_nifty50
NIFTY 50,NSE,2016-12-15 10:40:00,8210.95,True,False,2016-12-15 10:40:00,8214.5,8218.1,8210.45,8210.95,0,8207.747605073018,True,True,8202.403788409889,True,False,8200.474602534385,True,False,15,0,5,0,BUY,14.0,8193.05,2016-12-15 11:10:00,SELL,-250.60000000002037,121897.99999999999,280,s7_nifty50
NIFTY 50,NSE,2016-12-15 11:45:00,8172.75,False,True,2016-12-15 11:45:00,8167.7,8175.2,8166.95,8172.75,0,8188.844764027581,False,True,8195.368046052503,False,True,8198.805527114804,False,True,0,8,0,5,SELL,-14.0,8196.55,2016-12-15 13:50:00,BUY,-333.1999999999898,121564.79999999999,281,s7_nifty50
NIFTY 50,NSE,2016-12-15 14:25:00,8183.35,False,True,2016-12-15 14:25:00,8184.6,8187.35,8182.95,8183.35,0,8184.635916265102,False,True,8186.172134267514,False,True,8193.978360632336,False,True,0,5,0,37,SELL,-14.0,8104.65,2016-12-21 14:10:00,BUY,1101.8000000000102,122666.6,282,s7_nifty50
NIFTY 50,NSE,2016-12-21 15:05:00,8065.65,False,True,2016-12-21 15:05:00,8067.65,8069.05,8064.55,8065.65,0,8090.4099836136065,False,True,8092.628112386484,False,True,8102.990113812071,False,True,0,5,0,251,SELL,-15.0,8015.05,2016-12-23 13:20:00,BUY,758.9999999999918,123425.59999999999,283,s7_nifty50
NIFTY 50,NSE,2016-12-23 14:50:00,7986.2,False,True,2016-12-23 14:50:00,7983.15,7987.35,7980.5,7986.2,0,7993.033460491534,False,True,7989.024311086498,False,True,8012.246384615845,False,True,0,5,0,251,SELL,-15.0,7961.5,2016-12-27 13:30:00,BUY,370.49999999999727,123796.09999999999,284,s7_nifty50
NIFTY 50,NSE,2016-12-27 15:00:00,8020.2,True,False,2016-12-27 15:00:00,8010.95,8021.3,8010.95,8020.2,0,7983.151988006548,True,False,7964.37709135445,True,False,7958.026586888436,True,False,64,0,5,0,BUY,15.0,8244.75,2017-01-06 14:55:00,SELL,3368.2500000000027,127164.34999999999,285,s7_nifty50
NIFTY 50,NSE,2017-01-09 13:00:00,8239.3,False,True,2017-01-09 13:00:00,8242.0,8242.7,8236.95,8239.3,0,8242.680063913356,False,True,8245.605565821292,False,True,8246.143159793746,False,True,0,17,0,5,SELL,-15.0,8246.15,2017-01-09 13:35:00,BUY,-102.75000000000546,127061.59999999999,286,s7_nifty50
NIFTY 50,NSE,2017-01-09 15:05:00,8238.8,False,True,2017-01-09 15:05:00,8243.05,8243.3,8238.75,8238.8,0,8242.71255008081,False,True,8244.110049775472,False,True,8245.522720506113,False,True,0,5,0,30,SELL,-15.0,8279.25,2017-01-10 09:15:00,BUY,-606.7500000000109,126454.84999999998,287,s7_nifty50
NIFTY 50,NSE,2017-01-10 09:45:00,8271.2,True,False,2017-01-10 09:45:00,8269.0,8273.65,8268.7,8271.2,0,8257.678161701855,True,False,8250.753546515176,True,False,8247.18140593816,True,False,7,0,5,0,BUY,15.0,8395.3,2017-01-17 11:55:00,SELL,1861.4999999999782,128316.34999999995,288,s7_nifty50
NIFTY 50,NSE,2017-01-17 14:40:00,8388.15,False,True,2017-01-17 14:40:00,8389.4,8390.6,8387.1,8388.15,0,8390.051625864455,True,True,8395.536056789844,False,True,8396.881355027044,False,True,0,54,0,5,SELL,-15.0,8401.55,2017-01-17 15:00:00,BUY,-200.99999999999454,128115.34999999995,289,s7_nifty50
NIFTY 50,NSE,2017-01-18 09:40:00,8451.1,True,False,2017-01-18 09:40:00,8449.25,8455.15,8448.7,8451.1,0,8414.40490706307,True,False,8404.93855033138,True,False,8399.252538503053,True,False,6,0,5,0,BUY,15.0,8411.85,2017-01-18 13:40:00,SELL,-588.75,127526.59999999995,290,s7_nifty50
NIFTY 50,NSE,2017-01-19 10:40:00,8420.9,True,False,2017-01-19 10:40:00,8420.75,8423.2,8420.3,8420.9,0,8418.136747074825,True,False,8418.91404002531,True,False,8414.179854053775,True,False,5,0,92,0,BUY,15.0,8418.25,2017-01-19 14:10:00,SELL,-39.74999999999454,127486.84999999995,291,s7_nifty50
NIFTY 50,NSE,2017-01-19 14:55:00,8438.2,True,False,2017-01-19 14:55:00,8432.65,8438.5,8432.15,8438.2,0,8428.661283691215,True,False,8427.963335703738,True,False,8420.436344620592,True,False,5,0,143,0,BUY,15.0,8415.65,2017-01-20 09:15:00,SELL,-338.25000000001637,127148.59999999993,292,s7_nifty50
NIFTY 50,NSE,2017-01-20 10:55:00,8404.05,False,True,2017-01-20 10:55:00,8405.45,8407.25,8403.55,8404.05,0,8409.5310345892,False,True,8416.923203609475,False,True,8418.76523837592,False,True,0,21,0,5,SELL,-15.0,8397.0,2017-01-23 11:00:00,BUY,105.74999999998909,127254.34999999992,293,s7_nifty50
NIFTY 50,NSE,2017-01-23 12:15:00,8372.5,False,True,2017-01-23 12:15:00,8377.75,8378.15,8370.25,8372.5,0,8382.941787211457,False,True,8381.130182733204,False,True,8395.305594123676,False,True,0,5,0,96,SELL,-15.0,8390.85,2017-01-23 15:10:00,BUY,-275.25000000000546,126979.09999999992,294,s7_nifty50
NIFTY 50,NSE,2017-01-24 10:20:00,8433.35,True,False,2017-01-24 10:20:00,8434.7,8436.4,8433.1,8433.35,0,8416.366033517425,True,False,8397.447504890457,True,False,8392.45277865148,True,False,26,0,5,0,BUY,15.0,8605.95,2017-01-31 09:15:00,SELL,2589.0000000000055,129568.09999999992,295,s7_nifty50
NIFTY 50,NSE,2017-01-31 12:10:00,8561.7,False,True,2017-01-31 12:10:00,8571.65,8572.05,8555.45,8561.7,0,8582.597270278768,False,True,8597.82810595704,False,True,8600.9638823142,False,True,0,45,0,5,SELL,-15.0,8599.0,2017-01-31 13:40:00,BUY,-559.4999999999891,129008.59999999993,296,s7_nifty50
NIFTY 50,NSE,2017-01-31 14:30:00,8585.5,False,True,2017-01-31 14:30:00,8582.6,8587.65,8577.8,8585.5,0,8585.212418064984,False,True,8588.00184863384,False,True,8596.228193631852,False,True,0,5,0,33,SELL,-15.0,8611.55,2017-02-01 12:55:00,BUY,-390.7499999999891,128617.84999999995,297,s7_nifty50
NIFTY 50,NSE,2017-02-01 14:05:00,8677.45,True,False,2017-02-01 14:05:00,8688.5,8692.55,8677.45,8677.45,0,8632.63076289927,True,False,8601.238527698384,True,False,8590.265204765812,True,False,15,0,5,0,BUY,14.0,8757.4,2017-02-07 14:35:00,SELL,1119.2999999999847,129737.14999999994,298,s7_nifty50
NIFTY 50,NSE,2017-02-08 14:05:00,8764.4,False,True,2017-02-08 14:05:00,8759.5,8764.6,8759.2,8764.4,0,8761.388231722483,False,True,8765.528542948925,False,True,8766.170207585801,False,True,0,30,0,5,SELL,-14.0,8774.6,2017-02-08 15:10:00,BUY,-142.8000000000102,129594.34999999992,299,s7_nifty50
NIFTY 50,NSE,2017-02-09 09:40:00,8813.15,True,False,2017-02-09 09:40:00,8811.0,8814.05,8809.3,8813.15,0,8784.906240451413,True,False,8773.240383467266,True,False,8767.720738137343,True,False,11,0,5,0,BUY,14.0,8755.05,2017-02-09 10:20:00,SELL,-813.4000000000051,128780.94999999991,300,s7_nifty50
NIFTY 50,NSE,2017-02-09 11:25:00,8728.95,False,True,2017-02-09 11:25:00,8731.25,8731.25,8724.45,8728.95,0,8751.714248120581,False,True,8762.126051648422,False,True,8765.815356877647,False,True,0,15,0,5,SELL,-14.0,8764.1,2017-02-09 13:05:00,BUY,-492.0999999999949,128288.84999999992,301,s7_nifty50
NIFTY 50,NSE,2017-02-09 15:15:00,8778.7,True,False,2017-02-09 15:15:00,8782.15,8783.05,8774.65,8778.7,0,8772.301925511181,True,False,8766.77160996663,True,False,8765.04440256021,True,False,12,0,5,0,BUY,14.0,8782.45,2017-02-13 11:45:00,SELL,52.5,128341.34999999992,302,s7_nifty50
NIFTY 50,NSE,2017-02-13 15:05:00,8805.6,True,False,2017-02-13 15:05:00,8803.35,8806.15,8799.5,8805.6,0,8788.993784075526,True,False,8785.994792245223,True,False,8783.976454429372,True,False,5,0,10,0,BUY,14.0,8785.0,2017-02-14 09:25:00,SELL,-288.4000000000051,128052.94999999991,303,s7_nifty50
NIFTY 50,NSE,2017-02-14 10:15:00,8797.2,True,False,2017-02-14 10:15:00,8798.25,8801.45,8796.95,8797.2,0,8792.348921004104,True,False,8789.705834127086,True,False,8785.535820782261,True,False,5,0,27,0,BUY,14.0,8786.8,2017-02-14 11:40:00,SELL,-145.60000000002037,127907.34999999989,304,s7_nifty50
NIFTY 50,NSE,2017-02-14 13:10:00,8797.75,True,False,2017-02-14 13:10:00,8796.5,8797.95,8794.65,8797.75,0,8792.09736799574,True,False,8791.519845999588,True,False,8787.573096446667,True,False,5,0,62,0,BUY,14.0,8784.15,2017-02-14 15:25:00,SELL,-190.4000000000051,127716.94999999988,305,s7_nifty50
NIFTY 50,NSE,2017-02-15 11:25:00,8755.8,False,True,2017-02-15 11:25:00,8759.65,8761.3,8752.65,8755.8,0,8776.428678687264,False,True,8785.030379610527,False,True,8788.326686110986,False,True,0,31,0,5,SELL,-14.0,8849.6,2017-02-17 09:15:00,BUY,-1313.2000000000153,126403.74999999987,306,s7_nifty50
NIFTY 50,NSE,2017-02-17 10:35:00,8815.95,True,False,2017-02-17 10:35:00,8821.6,8824.25,8814.85,8815.95,0,8805.268200083141,True,False,8781.018479050688,True,False,8776.046017717426,True,False,17,0,5,0,BUY,14.0,8929.55,2017-02-27 10:25:00,SELL,1590.3999999999796,127994.14999999985,307,s7_nifty50
NIFTY 50,NSE,2017-02-27 14:50:00,8903.1,False,True,2017-02-27 14:50:00,8906.35,8910.05,8902.35,8903.1,0,8917.109714922131,False,True,8923.93953320295,False,True,8926.654171890797,False,True,0,8,0,5,SELL,-14.0,8912.55,2017-03-01 09:15:00,BUY,-132.29999999998472,127861.84999999986,308,s7_nifty50
NIFTY 50,NSE,2017-03-01 11:00:00,8935.35,True,False,2017-03-01 11:00:00,8938.6,8940.1,8934.5,8935.35,0,8928.743699192277,True,False,8914.191118232566,True,False,8911.048754375115,True,False,22,0,5,0,BUY,14.0,8924.15,2017-03-02 14:35:00,SELL,-156.8000000000102,127705.04999999984,309,s7_nifty50
NIFTY 50,NSE,2017-03-03 09:35:00,8886.75,False,True,2017-03-03 09:35:00,8878.4,8888.7,8876.6,8886.75,0,8906.968490688123,False,True,8930.568392991845,False,True,8937.276513612884,False,True,0,42,0,5,SELL,-14.0,8924.3,2017-03-06 09:15:00,BUY,-525.6999999999898,127179.34999999986,310,s7_nifty50
NIFTY 50,NSE,2017-03-06 10:45:00,8959.95,True,False,2017-03-06 10:45:00,8958.8,8962.1,8957.15,8959.95,0,8943.659769670447,True,False,8920.292639015499,True,False,8914.726106670993,True,False,35,0,5,0,BUY,14.0,8931.2,2017-03-08 10:50:00,SELL,-402.5,126776.84999999986,311,s7_nifty50
NIFTY 50,NSE,2017-03-08 11:40:00,8894.75,False,True,2017-03-08 11:40:00,8898.5,8901.95,8894.2,8894.75,0,8918.394061058227,False,True,8931.463537126792,False,True,8935.600152347459,False,True,0,22,0,5,SELL,-14.0,8928.4,2017-03-09 10:25:00,BUY,-471.0999999999949,126305.74999999987,312,s7_nifty50
NIFTY 50,NSE,2017-03-09 11:15:00,8916.85,False,True,2017-03-09 11:15:00,8916.7,8918.25,8915.7,8916.85,0,8918.249709940043,False,True,8918.509631025627,False,True,8925.763316476721,False,True,0,5,0,75,SELL,-14.0,8925.7,2017-03-09 14:15:00,BUY,-123.9000000000051,126181.84999999986,313,s7_nifty50
NIFTY 50,NSE,2017-03-10 09:40:00,8952.25,True,False,2017-03-10 09:40:00,8947.15,8954.45,8944.6,8952.25,0,8939.26089863921,True,False,8928.654669159894,True,False,8925.011323974393,True,False,22,0,5,0,BUY,14.0,8929.2,2017-03-10 13:45:00,SELL,-322.6999999999898,125859.14999999988,314,s7_nifty50
NIFTY 50,NSE,2017-03-10 15:15:00,8932.7,True,False,2017-03-10 15:15:00,8930.45,8935.05,8929.25,8932.7,0,8928.24092215295,True,False,8930.703286465048,True,False,8929.575021628518,True,False,5,0,72,0,BUY,14.0,9131.15,2017-03-20 10:05:00,SELL,2778.2999999999847,128637.44999999987,315,s7_nifty50
NIFTY 50,NSE,2017-03-20 13:35:00,9122.25,False,True,2017-03-20 13:35:00,9120.95,9122.8,9120.2,9122.25,0,9123.67233008957,False,True,9128.544186513316,False,True,9129.492943346517,False,True,0,57,0,5,SELL,-14.0,9130.0,2017-03-20 13:50:00,BUY,-108.5,128528.94999999987,316,s7_nifty50
NIFTY 50,NSE,2017-03-20 14:15:00,9123.35,False,True,2017-03-20 14:15:00,9124.4,9126.3,9122.6,9123.35,0,9124.615378271536,False,True,9127.714151698943,False,True,9129.191336058006,False,True,0,5,0,13,SELL,-14.0,9128.95,2017-03-20 15:20:00,BUY,-78.4000000000051,128450.54999999986,317,s7_nifty50
NIFTY 50,NSE,2017-03-21 10:45:00,9116.9,False,True,2017-03-21 10:45:00,9115.5,9118.0,9114.05,9116.9,0,9124.735171992004,False,True,9127.079312854505,False,True,9128.68339080767,False,True,0,8,0,5,SELL,-14.0,9120.7,2017-03-21 15:05:00,BUY,-53.20000000001528,128397.34999999985,318,s7_nifty50
NIFTY 50,NSE,2017-03-22 09:35:00,9062.55,False,True,2017-03-22 09:35:00,9068.55,9070.3,9060.8,9062.55,0,9094.377451910752,False,True,9101.789123609577,False,True,9116.3273473164,False,True,0,5,0,66,SELL,-14.0,9085.3,2017-03-23 15:00:00,BUY,-318.5,128078.84999999985,319,s7_nifty50
NIFTY 50,NSE,2017-03-24 09:55:00,9127.0,True,False,2017-03-24 09:55:00,9119.6,9127.7,9119.6,9127.0,0,9098.296094206597,True,False,9082.32733749169,True,False,9077.349162405684,True,False,29,0,5,0,BUY,14.0,9087.4,2017-03-27 09:15:00,SELL,-554.4000000000051,127524.44999999984,320,s7_nifty50
NIFTY 50,NSE,2017-03-27 10:50:00,9057.55,False,True,2017-03-27 10:50:00,9055.7,9059.05,9054.9,9057.55,0,9068.435535551196,False,True,9086.650934490282,False,True,9091.267785023892,False,True,0,25,0,5,SELL,-14.0,9087.15,2017-03-28 09:15:00,BUY,-414.4000000000051,127110.04999999983,321,s7_nifty50
NIFTY 50,NSE,2017-03-28 11:15:00,9107.45,True,False,2017-03-28 11:15:00,9104.35,9107.5,9102.95,9107.45,0,9096.123490274273,True,False,9081.308139094846,True,False,9077.829541895944,True,False,26,0,5,0,BUY,13.0,9081.7,2017-03-28 14:55:00,SELL,-334.75,126775.29999999983,322,s7_nifty50
NIFTY 50,NSE,2017-03-28 15:20:00,9107.2,True,False,2017-03-28 15:20:00,9102.35,9107.3,9102.35,9107.2,0,9096.801918952062,True,False,9095.281746906228,True,False,9085.861393443603,True,False,5,0,54,0,BUY,13.0,9224.05,2017-04-06 12:55:00,SELL,1519.049999999981,128294.3499999998,323,s7_nifty50
NIFTY 50,NSE,2017-04-06 14:50:00,9242.5,True,False,2017-04-06 14:50:00,9238.1,9246.65,9236.15,9242.5,0,9235.98759623985,True,False,9234.667599227629,True,False,9226.588867174623,True,False,5,0,251,0,BUY,13.0,9227.8,2017-04-07 09:15:00,SELL,-191.10000000000946,128103.2499999998,324,s7_nifty50
NIFTY 50,NSE,2017-04-07 10:25:00,9249.0,True,False,2017-04-07 10:25:00,9241.7,9249.0,9240.95,9249.0,0,9240.290482148295,True,False,9238.902692905018,True,False,9229.798110050688,True,False,5,0,251,0,BUY,13.0,9227.6,2017-04-07 14:25:00,SELL,-278.19999999999527,127825.0499999998,325,s7_nifty50
NIFTY 50,NSE,2017-04-10 09:15:00,9221.2,False,True,2017-04-10 09:15:00,9225.6,9225.6,9215.4,9221.2,0,9215.699269218458,False,True,9227.030994773257,False,True,9230.81228946616,False,True,0,16,0,5,SELL,-13.0,9218.65,2017-04-11 10:25:00,BUY,33.15000000001419,127858.19999999981,326,s7_nifty50
NIFTY 50,NSE,2017-04-11 13:00:00,9226.95,True,False,2017-04-11 13:00:00,9229.6,9229.9,9226.5,9226.95,0,9222.455384412178,True,False,9216.3144440762,True,False,9214.901937568098,True,False,42,0,5,0,BUY,13.0,9212.1,2017-04-12 09:35:00,SELL,-193.05000000000473,127665.1499999998,327,s7_nifty50
NIFTY 50,NSE,2017-04-12 10:35:00,9190.25,False,True,2017-04-12 10:35:00,9189.45,9191.8,9188.35,9190.25,0,9200.985563956545,False,True,9213.017977373009,False,True,9216.263967973548,False,True,0,13,0,5,SELL,-13.0,9218.0,2017-04-12 12:45:00,BUY,-360.75,127304.3999999998,328,s7_nifty50
NIFTY 50,NSE,2017-04-12 14:35:00,9195.95,False,True,2017-04-12 14:35:00,9197.65,9198.4,9193.75,9195.95,0,9207.124863087383,False,True,9206.670408049202,False,True,9211.042909617068,False,True,0,5,0,53,SELL,-13.0,9182.05,2017-04-18 09:15:00,BUY,180.70000000001892,127485.09999999983,329,s7_nifty50
NIFTY 50,NSE,2017-04-18 10:45:00,9213.95,True,False,2017-04-18 10:45:00,9214.4,9215.3,9213.1,9213.95,0,9199.826271550022,True,False,9175.934114456844,True,False,9170.808421070657,True,False,22,0,5,0,BUY,13.0,9177.65,2017-04-18 13:10:00,SELL,-471.9000000000142,127013.19999999982,330,s7_nifty50
NIFTY 50,NSE,2017-04-18 15:05:00,9114.15,False,True,2017-04-18 15:05:00,9110.75,9117.25,9110.45,9114.15,0,9145.503044537236,False,True,9165.880363612374,False,True,9173.414182476625,False,True,0,29,0,5,SELL,-13.0,9133.5,2017-04-20 10:45:00,BUY,-251.55000000000473,126761.64999999982,331,s7_nifty50
NIFTY 50,NSE,2017-04-20 13:40:00,9118.35,False,True,2017-04-20 13:40:00,9118.1,9122.75,9118.05,9118.35,0,9124.730009047244,False,True,9123.080810878557,False,True,9129.439819422929,False,True,0,5,0,138,SELL,-13.0,9129.0,2017-04-20 15:00:00,BUY,-138.44999999999527,126623.19999999982,332,s7_nifty50
NIFTY 50,NSE,2017-04-21 09:50:00,9159.8,True,False,2017-04-21 09:50:00,9158.6,9161.4,9155.05,9159.8,0,9145.050210128758,True,False,9134.217246315138,True,False,9130.956442357829,True,False,15,0,5,0,BUY,13.0,9124.4,2017-04-21 12:50:00,SELL,-460.19999999999527,126162.99999999983,333,s7_nifty50
NIFTY 50,NSE,2017-04-21 14:05:00,9104.2,False,True,2017-04-21 14:05:00,9100.75,9107.65,9098.65,9104.2,0,9115.789198152746,False,True,9129.201153778642,False,True,9133.36253163354,False,True,0,24,0,5,SELL,-13.0,9149.55,2017-04-24 09:15:00,BUY,-589.5499999999811,125573.44999999984,334,s7_nifty50
NIFTY 50,NSE,2017-04-24 10:20:00,9162.3,True,False,2017-04-24 10:20:00,9161.5,9164.2,9159.25,9162.3,0,9147.60635006819,True,False,9137.323056082196,True,False,9133.947250963578,True,False,14,0,5,0,BUY,13.0,9313.7,2017-04-28 09:15:00,SELL,1968.200000000019,127541.64999999985,335,s7_nifty50
NIFTY 50,NSE,2017-04-28 12:00:00,9285.6,False,True,2017-04-28 12:00:00,9294.3,9294.7,9282.5,9285.6,0,9298.402889518267,False,True,9312.269453493296,False,True,9314.969968082652,False,True,0,40,0,5,SELL,-13.0,9312.4,2017-04-28 13:35:00,BUY,-348.39999999999054,127193.24999999985,336,s7_nifty50
NIFTY 50,NSE,2017-05-02 10:05:00,9347.35,True,False,2017-05-02 10:05:00,9347.25,9350.3,9345.55,9347.35,0,9330.971243216009,True,False,9318.784622995963,True,False,9314.074468576478,True,False,11,0,5,0,BUY,13.0,9291.5,2017-05-02 10:45:00,SELL,-726.0500000000047,126467.19999999985,337,s7_nifty50
NIFTY 50,NSE,2017-05-02 11:45:00,9289.5,False,True,2017-05-02 11:45:00,9292.3,9296.85,9287.95,9289.5,0,9299.85501457877,False,True,9308.683424461786,False,True,9312.202555767266,False,True,0,14,0,5,SELL,-13.0,9318.3,2017-05-02 13:15:00,BUY,-374.39999999999054,126092.79999999986,338,s7_nifty50
NIFTY 50,NSE,2017-05-02 14:20:00,9298.75,False,True,2017-05-02 14:20:00,9304.3,9304.6,9298.6,9298.75,0,9306.63066566108,False,True,9307.062681828937,False,True,9310.413500422608,False,True,0,5,0,36,SELL,-13.0,9313.7,2017-05-02 14:55:00,BUY,-194.35000000000946,125898.44999999985,339,s7_nifty50
NIFTY 50,NSE,2017-05-03 09:45:00,9317.4,True,False,2017-05-03 09:45:00,9326.75,9328.45,9313.2,9317.4,0,9319.293360887505,True,False,9313.484278680891,True,False,9311.653365538286,True,False,16,0,5,0,BUY,13.0,9313.3,2017-05-03 11:35:00,SELL,-53.30000000000473,125845.14999999985,340,s7_nifty50
NIFTY 50,NSE,2017-05-03 14:00:00,9317.2,True,False,2017-05-03 14:00:00,9320.15,9320.5,9315.5,9317.2,0,9315.258082212478,True,False,9315.360047837808,True,False,9313.850021474707,True,False,5,0,56,0,BUY,13.0,9307.1,2017-05-03 14:15:00,SELL,-131.30000000000473,125713.84999999985,341,s7_nifty50
NIFTY 50,NSE,2017-05-04 09:35:00,9350.25,True,False,2017-05-04 09:35:00,9348.9,9351.85,9346.5,9350.25,0,9326.645126746642,True,False,9319.942189961332,True,False,9315.243769941486,True,False,5,0,5,0,BUY,13.0,9327.25,2017-05-05 09:15:00,SELL,-299.0,125414.84999999985,342,s7_nifty50
