tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,is_ema20_in_downtrend,ema50,is_ema50_in_uptrend,is_ema50_in_downtrend,ema200,is_ema200_in_uptrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2019-01-11 09:35:00,10835.7,True,False,2019-01-11 09:35:00,10824.7,10837.6,10823.45,10835.7,0,10825.180313055727,True,False,10824.942457361234,True,False,10818.297270039218,True,False,5,0,251,0,BUY,477.0,10814.7,2019-01-11 10:20:00,SELL,-10017.0,1023931.5000000003,591,s7_NIFTY 50
NIFTY 50,NSE,2019-01-11 11:55:00,10775.35,False,True,2019-01-11 11:55:00,10783.9,10784.55,10774.75,10775.35,0,10799.59286739561,False,True,10811.549971095244,False,True,10816.054852330572,False,True,0,20,0,5,SELL,-475.0,10805.0,2019-01-11 15:00:00,BUY,-14083.749999999827,1009847.7500000005,592,s7_NIFTY 50
NIFTY 50,NSE,2019-01-14 09:35:00,10738.35,False,True,2019-01-14 09:35:00,10737.0,10741.25,10736.15,10738.35,0,10765.200521187124,False,True,10774.6203069607,False,True,10798.256542559437,False,True,0,5,0,52,SELL,-470.0,10782.95,2019-01-15 09:15:00,BUY,-20962.00000000017,988885.7500000003,593,s7_NIFTY 50
NIFTY 50,NSE,2019-01-15 10:45:00,10833.8,True,False,2019-01-15 10:45:00,10828.45,10835.55,10828.1,10833.8,0,10809.030023234143,True,False,10776.716920458892,True,False,10769.457570960703,True,False,36,0,5,0,BUY,456.0,10873.95,2019-01-17 13:15:00,SELL,18308.400000000664,1007194.1500000011,594,s7_NIFTY 50
NIFTY 50,NSE,2019-01-17 14:40:00,10904.4,True,False,2019-01-17 14:40:00,10911.3,10913.25,10903.2,10904.4,0,10887.790904992538,True,False,10891.18180030162,True,False,10876.066594445572,True,False,5,0,202,0,BUY,461.0,10874.05,2019-01-18 09:30:00,SELL,-13991.350000000168,993202.8000000009,595,s7_NIFTY 50
NIFTY 50,NSE,2019-01-18 13:35:00,10887.6,True,False,2019-01-18 13:35:00,10883.2,10890.9,10882.65,10887.6,0,10878.350202062516,True,False,10880.95852006879,True,False,10879.345118080202,True,False,5,0,251,0,BUY,456.0,10923.05,2019-01-22 09:20:00,SELL,16165.199999999502,1009368.0000000003,596,s7_NIFTY 50
NIFTY 50,NSE,2019-01-22 12:10:00,10876.65,False,True,2019-01-22 12:10:00,10871.6,10878.1,10864.5,10876.65,0,10896.629689331874,False,True,10915.62798789514,False,True,10920.031072126332,False,True,0,39,0,5,SELL,-464.0,10918.85,2019-01-22 14:05:00,BUY,-19580.800000000338,989787.2,597,s7_NIFTY 50
NIFTY 50,NSE,2019-01-23 11:45:00,10922.9,True,False,2019-01-23 11:45:00,10923.8,10925.45,10919.2,10922.9,0,10920.719178188176,True,False,10917.208396856424,True,False,10916.04684460678,True,False,7,0,5,0,BUY,453.0,10915.3,2019-01-23 13:30:00,SELL,-3442.800000000165,986344.3999999998,598,s7_NIFTY 50
NIFTY 50,NSE,2019-01-23 14:55:00,10864.75,False,True,2019-01-23 14:55:00,10871.65,10873.1,10864.6,10864.75,0,10897.493334492074,False,True,10910.43092200467,False,True,10915.599606064032,False,True,0,9,0,5,SELL,-453.0,10912.45,2019-01-25 09:15:00,BUY,-21608.10000000033,964736.2999999995,599,s7_NIFTY 50
NIFTY 50,NSE,2019-01-25 10:55:00,10914.55,True,False,2019-01-25 10:55:00,10914.05,10916.75,10911.6,10914.55,0,10905.72999137316,True,False,10881.600970859094,True,False,10877.793004444637,True,False,27,0,5,0,BUY,441.0,10882.15,2019-01-25 13:30:00,SELL,-14288.39999999984,950447.8999999997,600,s7_NIFTY 50
NIFTY 50,NSE,2019-01-25 14:35:00,10814.4,False,True,2019-01-25 14:35:00,10810.6,10815.1,10797.6,10814.4,0,10848.114772124773,False,True,10869.521678523082,False,True,10877.76936836402,False,True,0,14,0,5,SELL,-439.0,10702.0,2019-01-30 09:20:00,BUY,49343.59999999984,999791.4999999995,601,s7_NIFTY 50
NIFTY 50,NSE,2019-01-30 10:50:00,10639.75,False,True,2019-01-30 10:50:00,10642.25,10644.75,10638.1,10639.75,0,10655.434125549798,False,True,10648.780444405056,False,True,10691.135756300482,False,True,0,5,0,185,SELL,-469.0,10677.95,2019-01-30 14:15:00,BUY,-17915.80000000034,981875.6999999991,602,s7_NIFTY 50
NIFTY 50,NSE,2019-01-30 15:00:00,10640.0,False,True,2019-01-30 15:00:00,10624.05,10642.9,10621.45,10640.0,0,10651.187223453648,True,True,10651.908560658552,True,True,10675.2513948154,False,True,0,5,0,235,SELL,-461.0,10701.35,2019-01-31 09:15:00,BUY,-28282.350000000166,953593.3499999989,603,s7_NIFTY 50
NIFTY 50,NSE,2019-01-31 11:10:00,10735.0,True,False,2019-01-31 11:10:00,10738.3,10739.75,10733.45,10735.0,0,10710.53266265944,True,False,10687.962443149994,True,False,10681.207994269496,True,False,24,0,5,0,BUY,444.0,10817.7,2019-02-04 13:00:00,SELL,36718.80000000032,990312.1499999992,604,s7_NIFTY 50
NIFTY 50,NSE,2019-02-04 14:15:00,10877.1,True,False,2019-02-04 14:15:00,10874.25,10884.5,10868.95,10877.1,0,10850.813809359648,True,False,10850.586624055984,True,False,10826.99102318143,True,False,5,0,192,0,BUY,455.0,11026.9,2019-02-08 09:20:00,SELL,68158.99999999967,1058471.149999999,605,s7_NIFTY 50
NIFTY 50,NSE,2019-02-08 12:50:00,10984.9,False,True,2019-02-08 12:50:00,10992.6,10992.6,10982.95,10984.9,0,10998.531169442176,False,True,11016.044387913036,False,True,11019.922034385949,False,True,0,49,0,5,SELL,-481.0,11018.1,2019-02-08 14:05:00,BUY,-15969.20000000035,1042501.9499999987,606,s7_NIFTY 50
NIFTY 50,NSE,2019-02-08 15:00:00,10969.8,False,True,2019-02-08 15:00:00,10997.2,10999.6,10969.4,10969.8,0,10995.8904118446,False,True,11001.946822581547,False,True,11013.648692777562,False,True,0,5,0,31,SELL,-475.0,10696.75,2019-02-19 12:40:00,BUY,129698.74999999965,1172200.6999999983,607,s7_NIFTY 50
NIFTY 50,NSE,2019-02-19 14:55:00,10613.75,False,True,2019-02-19 14:55:00,10631.2,10641.5,10609.4,10613.75,0,10672.608926378876,False,True,10680.9389070048,False,True,10691.099706464587,False,True,0,5,0,251,SELL,-552.0,10690.45,2019-02-20 09:30:00,BUY,-42338.4000000004,1129862.299999998,608,s7_NIFTY 50
NIFTY 50,NSE,2019-02-20 12:05:00,10660.1,False,True,2019-02-20 12:05:00,10658.55,10665.5,10657.8,10660.1,0,10668.66898846086,False,True,10670.788532265748,False,True,10682.629727880174,False,True,0,5,0,251,SELL,-529.0,10686.15,2019-02-20 13:50:00,BUY,-13780.449999999615,1116081.8499999982,609,s7_NIFTY 50
NIFTY 50,NSE,2019-02-20 14:25:00,10656.85,False,True,2019-02-20 14:25:00,10661.2,10663.45,10656.85,10656.85,0,10668.71236207429,True,True,10670.060437475591,True,True,10679.490505883165,False,True,0,5,0,251,SELL,-523.0,10692.5,2019-02-20 14:55:00,BUY,-18644.949999999808,1097436.8999999985,610,s7_NIFTY 50
NIFTY 50,NSE,2019-02-21 09:25:00,10740.8,True,False,2019-02-21 09:25:00,10751.95,10756.7,10740.65,10740.8,0,10712.853951174677,True,False,10692.12556837194,True,False,10684.485970090904,True,False,15,0,5,0,BUY,510.0,10789.4,2019-02-26 09:20:00,SELL,24786.000000000186,1122222.8999999987,611,s7_NIFTY 50
NIFTY 50,NSE,2019-02-26 11:55:00,10824.6,True,False,2019-02-26 11:55:00,10831.65,10831.65,10824.6,10824.6,0,10808.120795819625,True,False,10809.096881170664,True,False,10795.6111993925,True,False,5,0,251,0,BUY,518.0,10829.75,2019-02-27 11:55:00,SELL,2667.6999999998116,1124890.5999999985,612,s7_NIFTY 50
NIFTY 50,NSE,2019-02-27 14:30:00,10811.35,False,True,2019-02-27 14:30:00,10813.95,10817.85,10808.45,10811.35,0,10811.79560197895,False,True,10824.95983661023,False,True,10827.325410160947,False,True,0,5,0,10,SELL,-520.0,10844.25,2019-02-28 09:15:00,BUY,-17107.99999999981,1107782.5999999987,613,s7_NIFTY 50
NIFTY 50,NSE,2019-02-28 12:05:00,10812.1,False,True,2019-02-28 12:05:00,10808.9,10816.65,10808.9,10812.1,0,10822.05785487087,False,True,10822.910748944983,False,True,10824.977634053475,False,True,0,5,0,56,SELL,-512.0,10824.15,2019-02-28 13:50:00,BUY,-6169.5999999996275,1101612.999999999,614,s7_NIFTY 50
NIFTY 50,NSE,2019-02-28 15:20:00,10793.95,False,True,2019-02-28 15:20:00,10791.95,10794.95,10790.65,10793.95,0,10811.351869541066,False,True,10815.119722075488,False,True,10820.990879922863,False,True,0,5,0,95,SELL,-510.0,10850.65,2019-03-01 09:15:00,BUY,-28916.999999999443,1072695.9999999995,615,s7_NIFTY 50
NIFTY 50,NSE,2019-03-01 09:55:00,10856.5,True,False,2019-03-01 09:55:00,10862.3,10862.5,10856.5,10856.5,0,10840.039082404648,True,False,10828.447975249524,True,False,10824.212518635082,True,False,9,0,5,0,BUY,494.0,10828.45,2019-03-01 12:45:00,SELL,-13856.69999999964,1058839.2999999998,616,s7_NIFTY 50
NIFTY 50,NSE,2019-03-01 14:30:00,10852.55,True,False,2019-03-01 14:30:00,10856.75,10857.65,10850.85,10852.55,0,10840.031729285296,True,False,10838.548738940275,True,False,10831.390624598334,True,False,5,0,60,0,BUY,487.0,11012.5,2019-03-08 10:00:00,SELL,77895.65000000036,1136734.9500000002,617,s7_NIFTY 50
NIFTY 50,NSE,2019-03-08 14:50:00,11028.8,True,False,2019-03-08 14:50:00,11034.45,11036.55,11028.6,11028.8,0,11026.503239249838,True,False,11028.31647856907,True,False,11019.494687121236,True,False,5,0,251,0,BUY,515.0,11498.05,2019-03-22 10:35:00,SELL,241663.75,1378398.7000000002,618,s7_NIFTY 50
NIFTY 50,NSE,2019-03-22 14:50:00,11451.25,False,True,2019-03-22 14:50:00,11452.55,11452.55,11442.75,11451.25,0,11475.290347898695,False,True,11492.519164009616,False,True,11497.780456561222,False,True,0,18,0,5,SELL,-601.0,11408.4,2019-03-26 13:20:00,BUY,25752.850000000217,1404151.5500000005,619,s7_NIFTY 50
NIFTY 50,NSE,2019-03-26 15:20:00,11492.2,True,False,2019-03-26 15:20:00,11484.65,11494.85,11482.3,11492.2,0,11451.57122469566,True,False,11418.407673188489,True,False,11408.694814133756,True,False,37,0,5,0,BUY,610.0,11438.4,2019-03-27 13:45:00,SELL,-32818.00000000067,1371333.5499999998,620,s7_NIFTY 50
NIFTY 50,NSE,2019-03-28 09:40:00,11482.8,True,False,2019-03-28 09:40:00,11486.15,11487.05,11479.45,11482.8,0,11470.350061405246,True,False,11479.51021876154,True,False,11458.424900791746,True,False,5,0,87,0,BUY,597.0,11647.0,2019-04-04 09:15:00,SELL,98027.40000000043,1469360.9500000002,621,s7_NIFTY 50
NIFTY 50,NSE,2019-04-04 11:40:00,11631.4,False,True,2019-04-04 11:40:00,11634.6,11634.6,11626.15,11631.4,0,11634.54897952977,False,True,11651.661006440712,False,True,11654.794513693234,False,True,0,30,0,5,SELL,-631.0,11654.15,2019-04-04 12:20:00,BUY,-14355.25,1455005.7000000002,622,s7_NIFTY 50
NIFTY 50,NSE,2019-04-04 14:05:00,11606.3,False,True,2019-04-04 14:05:00,11611.4,11611.4,11604.25,11606.3,0,11634.645324449744,False,True,11641.027475730609,False,True,11650.060208868072,False,True,0,5,0,34,SELL,-626.0,11645.4,2019-04-05 09:15:00,BUY,-24476.600000000228,1430529.0999999999,623,s7_NIFTY 50
NIFTY 50,NSE,2019-04-05 11:30:00,11625.9,False,True,2019-04-05 11:30:00,11619.15,11627.4,11618.75,11625.9,0,11630.52371936932,False,True,11630.84045828585,False,True,11640.958116382128,False,True,0,5,0,78,SELL,-615.0,11645.9,2019-04-05 13:15:00,BUY,-12300.0,1418229.0999999999,624,s7_NIFTY 50
NIFTY 50,NSE,2019-04-08 09:25:00,11684.8,True,False,2019-04-08 09:25:00,11688.6,11691.3,11678.85,11684.8,0,11661.05864520984,True,False,11647.43384665907,True,False,11641.98138972413,True,False,12,0,5,0,BUY,606.0,11643.65,2019-04-08 11:05:00,SELL,-24936.89999999978,1393292.2000000002,625,s7_NIFTY 50
NIFTY 50,NSE,2019-04-08 12:55:00,11634.05,False,True,2019-04-08 12:55:00,11631.1,11635.55,11630.05,11634.05,0,11634.652528800229,False,True,11641.471190063165,False,True,11642.88504163427,False,True,0,23,0,5,SELL,-598.0,11630.5,2019-04-09 09:50:00,BUY,2122.899999999565,1395415.0999999999,626,s7_NIFTY 50
NIFTY 50,NSE,2019-04-09 11:05:00,11587.0,False,True,2019-04-09 11:05:00,11583.75,11591.05,11579.55,11587.0,0,11601.762812687926,False,True,11605.46189294074,False,True,11624.794619101442,False,True,0,5,0,58,SELL,-602.0,11627.6,2019-04-09 13:55:00,BUY,-24441.20000000022,1370973.8999999997,627,s7_NIFTY 50
NIFTY 50,NSE,2019-04-10 09:20:00,11664.2,True,False,2019-04-10 09:20:00,11655.85,11669.6,11652.65,11664.2,0,11651.080798932671,True,False,11628.609288961796,True,False,11621.835167933055,True,False,23,0,5,0,BUY,587.0,11636.35,2019-04-10 13:25:00,SELL,-16347.950000000214,1354625.9499999995,628,s7_NIFTY 50
NIFTY 50,NSE,2019-04-10 15:10:00,11584.7,False,True,2019-04-10 15:10:00,11588.0,11588.0,11572.3,11584.7,0,11608.528760885572,False,True,11626.00730790541,False,True,11630.682688300076,False,True,0,22,0,5,SELL,-584.0,11617.85,2019-04-12 09:15:00,BUY,-19359.599999999788,1335266.3499999996,629,s7_NIFTY 50
NIFTY 50,NSE,2019-04-12 11:50:00,11589.65,False,True,2019-04-12 11:50:00,11582.2,11590.95,11581.35,11589.65,0,11599.196022951282,False,True,11598.668778585085,False,True,11604.808053729234,False,True,0,5,0,115,SELL,-576.0,11603.6,2019-04-12 13:10:00,BUY,-8035.200000000419,1327231.1499999992,630,s7_NIFTY 50
NIFTY 50,NSE,2019-04-12 14:35:00,11653.45,True,False,2019-04-12 14:35:00,11640.15,11653.45,11638.6,11653.45,0,11624.255003681614,True,False,11610.874349335683,True,False,11606.219552405586,True,False,14,0,5,0,BUY,569.0,11744.05,2019-04-18 15:15:00,SELL,51551.39999999917,1378782.5499999984,631,s7_NIFTY 50
NIFTY 50,NSE,2019-04-22 10:15:00,11666.5,False,True,2019-04-22 10:15:00,11661.55,11668.45,11660.5,11666.5,0,11689.392932404262,False,True,11724.244849171546,False,True,11734.603122690554,False,True,0,19,0,5,SELL,-590.0,11633.25,2019-04-24 13:55:00,BUY,19617.5,1398400.0499999984,632,s7_NIFTY 50
NIFTY 50,NSE,2019-04-24 15:25:00,11724.75,True,False,2019-04-24 15:25:00,11726.15,11727.55,11720.8,11724.75,0,11686.30385638403,True,False,11649.595146226524,True,False,11639.21777974576,True,False,20,0,5,0,BUY,596.0,11650.4,2019-04-25 15:00:00,SELL,-44312.60000000022,1354087.449999998,633,s7_NIFTY 50
NIFTY 50,NSE,2019-04-26 13:15:00,11678.95,False,True,2019-04-26 13:15:00,11677.75,11679.35,11671.65,11678.95,0,11680.322432311012,True,True,11684.959171186258,False,True,11687.064221804883,False,True,0,5,0,18,SELL,-579.0,11688.5,2019-04-26 13:35:00,BUY,-5529.449999999579,1348557.9999999986,634,s7_NIFTY 50
NIFTY 50,NSE,2019-04-26 14:20:00,11744.35,True,False,2019-04-26 14:20:00,11737.7,11746.95,11733.25,11744.35,0,11706.715123920876,True,False,11695.78747424956,True,False,11689.757815197392,True,False,10,0,5,0,BUY,574.0,11691.5,2019-04-30 09:45:00,SELL,-30335.90000000021,1318222.0999999985,635,s7_NIFTY 50
NIFTY 50,NSE,2019-04-30 12:30:00,11699.75,True,False,2019-04-30 12:30:00,11702.85,11703.7,11699.25,11699.75,0,11697.699806636174,True,False,11697.613292870978,True,False,11694.631192504385,True,False,5,0,58,0,BUY,563.0,11691.8,2019-04-30 12:55:00,SELL,-4475.85000000041,1313746.2499999981,636,s7_NIFTY 50
NIFTY 50,NSE,2019-04-30 14:45:00,11711.1,True,False,2019-04-30 14:45:00,11705.8,11718.95,11705.5,11711.1,0,11701.813067213394,True,False,11700.113683482205,True,False,11696.206316042962,True,False,5,0,85,0,BUY,560.0,11717.25,2019-05-02 14:55:00,SELL,3443.9999999997963,1317190.249999998,637,s7_NIFTY 50
NIFTY 50,NSE,2019-05-03 10:30:00,11759.5,True,False,2019-05-03 10:30:00,11764.25,11765.5,11757.0,11759.5,0,11749.26346940226,True,False,11746.775848607913,True,False,11729.58399275865,True,False,5,0,184,0,BUY,560.0,11734.85,2019-05-03 14:45:00,SELL,-13803.999999999796,1303386.2499999981,638,s7_NIFTY 50
NIFTY 50,NSE,2019-05-06 09:35:00,11619.3,False,True,2019-05-06 09:35:00,11618.15,11622.85,11614.45,11619.3,0,11683.331352930974,False,True,11716.011779038115,False,True,11729.602593257116,False,True,0,18,0,5,SELL,-560.0,11234.85,2019-05-14 14:00:00,BUY,215291.9999999994,1518678.2499999974,639,s7_NIFTY 50
NIFTY 50,NSE,2019-05-15 11:25:00,11279.65,True,False,2019-05-15 11:25:00,11275.3,11282.8,11271.85,11279.65,0,11267.918229847975,True,False,11245.7540644627,True,False,11241.392354411191,True,False,32,0,5,0,BUY,673.0,11239.25,2019-05-15 12:55:00,SELL,-27189.199999999757,1491489.0499999977,640,s7_NIFTY 50
NIFTY 50,NSE,2019-05-15 14:10:00,11254.5,True,False,2019-05-15 14:10:00,11267.2,11267.2,11241.3,11254.5,0,11246.774411372777,True,False,11246.341559104992,True,False,11243.363688792204,True,False,5,0,38,0,BUY,662.0,11220.75,2019-05-15 14:25:00,SELL,-22342.5,1469146.5499999977,641,s7_NIFTY 50
NIFTY 50,NSE,2019-05-15 15:20:00,11144.95,False,True,2019-05-15 15:20:00,11144.7,11150.15,11141.7,11144.95,0,11204.451447873882,False,True,11226.475070692,False,True,11238.320505541267,False,True,0,8,0,5,SELL,-659.0,11212.95,2019-05-16 14:00:00,BUY,-44812.0,1424334.5499999977,642,s7_NIFTY 50
NIFTY 50,NSE,2019-05-17 09:40:00,11304.45,True,False,2019-05-17 09:40:00,11314.75,11315.8,11304.45,11304.45,0,11266.52519554668,True,False,11231.486439342156,True,False,11219.266591246214,True,False,27,0,5,0,BUY,629.0,11769.85,2019-05-23 13:50:00,SELL,292736.59999999974,1717071.1499999976,643,s7_NIFTY 50
NIFTY 50,NSE,2019-05-24 10:00:00,11683.1,False,True,2019-05-24 10:00:00,11704.6,11711.8,11681.9,11683.1,0,11711.31735967438,False,True,11754.326283063616,False,True,11762.80005589462,False,True,0,36,0,5,SELL,-734.0,11764.05,2019-05-24 12:05:00,BUY,-59417.2999999992,1657653.8499999985,644,s7_NIFTY 50
NIFTY 50,NSE,2019-05-24 13:40:00,11806.8,True,False,2019-05-24 13:40:00,11782.95,11807.0,11782.95,11806.8,0,11782.275947115357,True,False,11761.0077952268,True,False,11757.156934021908,True,False,25,0,5,0,BUY,701.0,11875.3,2019-05-28 14:25:00,SELL,48018.5,1705672.3499999985,645,s7_NIFTY 50
NIFTY 50,NSE,2019-05-28 15:20:00,11944.3,True,False,2019-05-28 15:20:00,11924.4,11945.0,11924.25,11944.3,0,11908.721264764408,True,False,11907.40767346598,True,False,11880.342138545982,True,False,5,0,175,0,BUY,714.0,11890.65,2019-05-29 12:40:00,SELL,-38306.099999999744,1667366.2499999986,646,s7_NIFTY 50
NIFTY 50,NSE,2019-05-29 15:15:00,11863.15,False,True,2019-05-29 15:15:00,11861.55,11865.45,11854.45,11863.15,0,11869.420970174417,False,True,11883.394039395458,False,True,11886.87800375554,False,True,0,43,0,5,SELL,-702.0,11888.75,2019-05-30 09:35:00,BUY,-17971.200000000255,1649395.0499999984,647,s7_NIFTY 50
NIFTY 50,NSE,2019-05-30 10:30:00,11912.25,True,False,2019-05-30 10:30:00,11920.0,11921.8,11912.25,11912.25,0,11899.360593653526,True,False,11892.116540824649,True,False,11888.649845743295,True,False,12,0,5,0,BUY,692.0,11917.35,2019-05-31 12:00:00,SELL,3529.2000000002517,1652924.2499999986,648,s7_NIFTY 50
NIFTY 50,NSE,2019-05-31 14:55:00,11897.45,False,True,2019-05-31 14:55:00,11913.5,11913.5,11895.35,11897.45,0,11909.081192544993,True,True,11928.912306955808,False,True,11931.77921517893,False,True,0,38,0,5,SELL,-694.0,11935.3,2019-05-31 15:20:00,BUY,-26267.89999999899,1626656.3499999996,649,s7_NIFTY 50
NIFTY 50,NSE,2019-06-03 09:55:00,11962.2,True,False,2019-06-03 09:55:00,11963.05,11964.75,11954.85,11962.2,0,11943.013575209336,True,False,11937.845027088117,True,False,11933.827515675828,True,False,9,0,5,0,BUY,679.0,11995.4,2019-06-06 09:15:00,SELL,22542.79999999926,1649199.149999999,650,s7_NIFTY 50
NIFTY 50,NSE,2019-06-06 10:55:00,11968.35,False,True,2019-06-06 10:55:00,11967.8,11969.45,11960.65,11968.35,0,11976.28550499193,False,True,12000.766921754324,False,True,12005.602016172896,False,True,0,33,0,5,SELL,-688.0,11963.75,2019-06-10 09:15:00,BUY,3164.8000000002503,1652363.9499999993,651,s7_NIFTY 50
NIFTY 50,NSE,2019-06-10 12:20:00,11885.2,False,True,2019-06-10 12:20:00,11897.85,11897.9,11883.1,11885.2,0,11907.229056020977,False,True,11905.891599174449,False,True,11907.850892966882,False,True,0,11,0,5,SELL,-695.0,11916.15,2019-06-10 13:20:00,BUY,-21510.249999999243,1630853.7,652,s7_NIFTY 50
NIFTY 50,NSE,2019-06-10 14:15:00,11885.05,False,True,2019-06-10 14:15:00,11877.3,11889.0,11876.25,11885.05,0,11895.90566749443,True,True,11899.62317202247,True,True,11905.312264482558,False,True,0,5,0,28,SELL,-686.0,11908.1,2019-06-10 14:50:00,BUY,-15812.300000000749,1615041.3999999992,653,s7_NIFTY 50
NIFTY 50,NSE,2019-06-11 09:35:00,11910.95,True,False,2019-06-11 09:35:00,11917.25,11917.4,11904.8,11910.95,0,11917.142116723306,True,False,11909.557110773478,True,False,11907.281097684165,True,False,14,0,5,0,BUY,677.0,11926.0,2019-06-12 09:15:00,SELL,10188.849999999507,1625230.2499999986,654,s7_NIFTY 50
NIFTY 50,NSE,2019-06-12 11:25:00,11883.9,False,True,2019-06-12 11:25:00,11889.75,11893.5,11883.5,11883.9,0,11899.393808036144,False,True,11921.77626102788,False,True,11927.263085727684,False,True,0,28,0,5,SELL,-683.0,11915.3,2019-06-12 15:20:00,BUY,-21446.19999999975,1603784.0499999989,655,s7_NIFTY 50
NIFTY 50,NSE,2019-06-13 09:35:00,11863.9,False,True,2019-06-13 09:35:00,11869.75,11873.85,11863.9,11863.9,0,11890.250442685554,False,True,11894.740746037374,False,True,11912.109922277325,False,True,0,5,0,58,SELL,-675.0,11887.55,2019-06-13 14:05:00,BUY,-15963.749999999754,1587820.299999999,656,s7_NIFTY 50
NIFTY 50,NSE,2019-06-14 09:45:00,11854.95,False,True,2019-06-14 09:45:00,11854.25,11859.8,11849.65,11854.95,0,11882.38473180042,False,True,11876.623530701816,False,True,11886.812316615817,False,True,0,5,0,135,SELL,-669.0,11768.8,2019-06-19 09:15:00,BUY,57634.35000000097,1645454.6500000001,657,s7_NIFTY 50
NIFTY 50,NSE,2019-06-19 11:50:00,11721.5,False,True,2019-06-19 11:50:00,11719.0,11722.55,11712.6,11721.5,0,11749.414500602305,False,True,11743.741697137528,False,True,11748.90102224726,False,True,0,5,0,251,SELL,-701.0,11731.65,2019-06-20 10:50:00,BUY,-7115.149999999745,1638339.5000000005,658,s7_NIFTY 50
NIFTY 50,NSE,2019-06-20 13:40:00,11751.95,True,False,2019-06-20 13:40:00,11752.2,11753.85,11746.85,11751.95,0,11741.465856145584,True,False,11730.102800604782,True,False,11728.059561257918,True,False,49,0,5,0,BUY,697.0,11741.85,2019-06-21 13:55:00,SELL,-7039.700000000254,1631299.8000000003,659,s7_NIFTY 50
NIFTY 50,NSE,2019-06-24 09:50:00,11692.75,False,True,2019-06-24 09:50:00,11698.65,11703.5,11687.6,11692.75,0,11729.815314004136,False,True,11745.866220911024,False,True,11750.772294351971,False,True,0,14,0,5,SELL,-697.0,11720.3,2019-06-25 12:05:00,BUY,-19202.349999999493,1612097.450000001,660,s7_NIFTY 50
NIFTY 50,NSE,2019-06-25 14:00:00,11774.6,True,False,2019-06-25 14:00:00,11766.85,11777.45,11764.9,11774.6,0,11750.653243874776,True,False,11730.472089472856,True,False,11725.324058870468,True,False,33,0,5,0,BUY,684.0,11830.4,2019-06-27 15:00:00,SELL,38167.1999999995,1650264.6500000004,661,s7_NIFTY 50
NIFTY 50,NSE,2019-06-28 12:45:00,11808.25,False,True,2019-06-28 12:45:00,11805.9,11808.65,11804.45,11808.25,0,11813.208357357971,True,True,11827.23415861547,False,True,11829.922930607592,False,True,0,50,0,5,SELL,-698.0,11843.25,2019-07-01 09:15:00,BUY,-24430.0,1625834.6500000004,662,s7_NIFTY 50
NIFTY 50,NSE,2019-07-01 10:50:00,11855.1,True,False,2019-07-01 10:50:00,11853.1,11855.55,11848.75,11855.1,0,11842.682915800391,True,False,11830.578660564945,True,False,11827.404839534149,True,False,20,0,5,0,BUY,685.0,11831.1,2019-07-02 10:05:00,SELL,-16440.0,1609394.6500000004,663,s7_NIFTY 50
NIFTY 50,NSE,2019-07-02 13:20:00,11872.15,True,False,2019-07-02 13:20:00,11865.4,11872.55,11857.6,11872.15,0,11849.109650901686,True,False,11846.655009711376,True,False,11843.64803102124,True,False,7,0,5,0,BUY,677.0,11906.8,2019-07-05 11:35:00,SELL,23458.049999999756,1632852.7000000002,664,s7_NIFTY 50
NIFTY 50,NSE,2019-07-05 13:35:00,11844.1,False,True,2019-07-05 13:35:00,11826.8,11846.55,11821.9,11844.1,0,11876.761849685328,False,True,11907.450762824556,False,True,11919.634803064731,False,True,0,12,0,5,SELL,-689.0,11597.7,2019-07-11 14:50:00,BUY,169769.59999999974,1802622.2999999998,665,s7_NIFTY 50
NIFTY 50,NSE,2019-07-12 10:05:00,11558.05,False,True,2019-07-12 10:05:00,11560.9,11560.9,11554.95,11558.05,0,11573.58764394232,False,True,11571.884605908275,False,True,11592.500578305117,False,True,0,5,0,251,SELL,-779.0,11590.85,2019-07-12 11:30:00,BUY,-25551.20000000085,1777071.099999999,666,s7_NIFTY 50
NIFTY 50,NSE,2019-07-12 13:55:00,11623.8,True,False,2019-07-12 13:55:00,11628.45,11632.85,11623.8,11623.8,0,11613.304789303713,True,False,11597.747462576375,True,False,11593.73214939504,True,False,21,0,5,0,BUY,764.0,11593.2,2019-07-12 14:35:00,SELL,-23378.39999999889,1753692.7,667,s7_NIFTY 50
NIFTY 50,NSE,2019-07-15 09:50:00,11571.9,False,True,2019-07-15 09:50:00,11580.75,11581.7,11567.05,11571.9,0,11579.44755857014,False,True,11586.061225421408,False,True,11591.101294358234,False,True,0,5,0,12,SELL,-757.0,11583.6,2019-07-15 14:15:00,BUY,-8856.90000000055,1744835.7999999993,668,s7_NIFTY 50
NIFTY 50,NSE,2019-07-16 10:05:00,11626.8,True,False,2019-07-16 10:05:00,11628.2,11629.95,11624.5,11626.8,0,11604.882966993957,True,False,11588.127963416367,True,False,11582.623294285502,True,False,26,0,5,0,BUY,750.0,11648.0,2019-07-18 09:35:00,SELL,15900.000000000546,1760735.7999999998,669,s7_NIFTY 50
