tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,Unnamed: 0,date,open,high,low,close,volume,ema20,ema50,ema200,supertrend_dir,is_ema20_in_uptrend,is_ema50_in_uptrend,is_ema200_in_uptrend,is_ema20_in_downtrend,is_ema50_in_downtrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2019-07-18 14:45:00+05:30,11637.9,False,True,82223,2019-07-18 14:45:00+05:30,11643.05,11643.05,11633.7,11637.9,0,11641.342267834623,11648.78300437749,11649.977983998422,-1,False,False,False,True,True,True,0,15,0,6,SELL,-531.0,11025.35,2019-08-02 14:30:00+05:30,BUY,325264.04999999964,1563478.8499999985,450,s8_NIFTY 50
NIFTY 50,NSE,2019-08-05 09:35:00+05:30,10818.15,False,True,83061,2019-08-05 09:35:00+05:30,10831.8,10834.45,10817.6,10818.15,0,10938.667884435015,10954.374704085169,10993.797417727796,-1,False,False,False,True,True,True,0,5,0,280,SELL,-722.0,10941.75,2019-08-06 12:40:00+05:30,BUY,-89239.20000000026,1474239.6499999983,451,s8_NIFTY 50
NIFTY 50,NSE,2019-08-06 14:00:00+05:30,10971.15,True,False,83189,2019-08-06 14:00:00+05:30,10966.2,10977.3,10965.85,10971.15,0,10946.141495136077,10926.709709621957,10922.16174789513,1,True,True,True,False,False,True,34,0,5,0,BUY,671.0,10907.1,2019-08-07 13:45:00+05:30,SELL,-42977.54999999951,1431262.0999999987,452,s8_NIFTY 50
NIFTY 50,NSE,2019-08-07 14:40:00+05:30,10910.7,False,True,83272,2019-08-07 14:40:00+05:30,10889.8,10911.25,10889.05,10910.7,0,10915.045931161078,10928.98108840174,10932.932932078178,-1,True,True,False,True,True,True,0,18,0,5,SELL,-655.0,10978.65,2019-08-08 14:30:00+05:30,BUY,-44507.24999999929,1386754.8499999994,453,s8_NIFTY 50
NIFTY 50,NSE,2019-08-08 15:15:00+05:30,11041.65,True,False,83354,2019-08-08 15:15:00+05:30,11020.75,11043.4,11020.4,11041.65,0,10969.91993438607,10931.097547180836,10917.68612812748,1,True,True,True,False,False,False,12,0,5,0,BUY,627.0,11020.0,2019-08-13 13:55:00+05:30,SELL,-13574.549999999772,1373180.2999999996,454,s8_NIFTY 50
NIFTY 50,NSE,2019-08-13 15:05:00+05:30,10931.85,False,True,83502,2019-08-13 15:05:00+05:30,10926.55,10934.5,10917.65,10931.85,0,10986.8674764171,11026.242359988515,11038.745188521005,-1,False,False,True,True,True,True,0,50,0,5,SELL,-628.0,11042.0,2019-08-14 13:05:00+05:30,BUY,-69174.19999999978,1304006.0999999999,455,s8_NIFTY 50
NIFTY 50,NSE,2019-08-14 14:05:00+05:30,11075.3,True,False,83565,2019-08-14 14:05:00+05:30,11057.85,11077.35,11050.65,11075.3,0,11048.611396125933,11034.174271402062,11030.397314427251,1,True,True,True,True,True,True,23,0,5,0,BUY,588.0,10958.45,2019-08-16 09:15:00+05:30,SELL,-68707.79999999914,1235298.3000000007,456,s8_NIFTY 50
NIFTY 50,NSE,2019-08-16 09:40:00+05:30,10968.55,False,True,83587,2019-08-16 09:40:00+05:30,10944.8,10968.55,10944.25,10968.55,0,10997.965057499,11017.585528472582,11027.01329800804,-1,True,True,True,True,True,True,0,12,0,5,SELL,-563.0,11036.35,2019-08-16 12:45:00+05:30,BUY,-38171.40000000061,1197126.9000000001,457,s8_NIFTY 50
NIFTY 50,NSE,2019-08-16 13:55:00+05:30,11044.3,True,False,83638,2019-08-16 13:55:00+05:30,11032.5,11044.4,11032.3,11044.3,0,11037.03127486004,11026.63835859682,11023.79053711832,1,True,True,True,True,True,False,36,0,7,0,BUY,541.0,11042.5,2019-08-20 09:45:00+05:30,SELL,-973.7999999996064,1196153.1000000006,458,s8_NIFTY 50
NIFTY 50,NSE,2019-08-20 10:50:00+05:30,11014.0,False,True,83751,2019-08-20 10:50:00+05:30,11009.5,11015.7,11008.2,11014.0,0,11029.176894171302,11055.942949719518,11062.323504669,-1,False,False,False,True,True,True,0,44,0,5,SELL,-543.0,10879.4,2019-08-26 09:25:00+05:30,BUY,73087.80000000019,1269240.9000000008,459,s8_NIFTY 50
NIFTY 50,NSE,2019-08-26 12:20:00+05:30,10938.75,True,False,84069,2019-08-26 12:20:00+05:30,10940.3,10942.85,10933.2,10938.75,0,10891.145461697066,10858.707390288651,10848.317809420469,1,True,True,True,False,False,False,21,0,5,0,BUY,580.0,10992.9,2019-08-28 14:10:00+05:30,SELL,31406.99999999979,1300647.9000000006,460,s8_NIFTY 50
NIFTY 50,NSE,2019-08-29 10:00:00+05:30,11003.65,False,True,84266,2019-08-29 10:00:00+05:30,11005.8,11009.85,10998.35,11003.65,0,11008.862120552554,11023.951088714028,11026.719879912132,-1,False,False,False,True,True,True,0,10,0,5,SELL,-591.0,11021.35,2019-08-30 15:10:00+05:30,BUY,-10460.70000000043,1290187.2000000002,461,s8_NIFTY 50
NIFTY 50,NSE,2019-09-03 09:45:00+05:30,10905.95,False,True,84413,2019-09-03 09:45:00+05:30,10897.95,10911.35,10885.95,10905.95,0,10948.8471500984,10951.414534877083,10970.044033977758,-1,False,False,False,True,True,True,0,7,0,152,SELL,-591.0,10892.55,2019-09-05 09:55:00+05:30,BUY,7919.40000000086,1298106.600000001,462,s8_NIFTY 50
NIFTY 50,NSE,2019-09-05 12:10:00+05:30,10832.85,False,True,84592,2019-09-05 12:10:00+05:30,10830.45,10834.65,10824.8,10832.85,0,10864.211845804188,10864.355595073346,10868.400678219456,-1,True,True,False,True,True,True,0,8,0,5,SELL,-599.0,10899.2,2019-09-06 09:35:00+05:30,BUY,-39743.65000000022,1258362.950000001,463,s8_NIFTY 50
NIFTY 50,NSE,2019-09-06 10:30:00+05:30,10882.0,True,False,84647,2019-09-06 10:30:00+05:30,10876.9,10884.8,10876.45,10882.0,0,10876.473726517974,10864.9600860976,10863.14796537384,1,True,True,True,False,False,False,16,0,5,0,BUY,578.0,10992.45,2019-09-12 15:00:00+05:30,SELL,63840.10000000042,1322203.0500000012,464,s8_NIFTY 50
NIFTY 50,NSE,2019-09-13 10:10:00+05:30,10956.65,False,True,84943,2019-09-13 10:10:00+05:30,10948.85,10959.9,10948.85,10956.65,0,10984.2143742203,11004.841910629835,11010.79788305793,-1,False,False,False,True,True,True,0,10,0,5,SELL,-603.0,11035.9,2019-09-13 14:20:00+05:30,BUY,-47787.75,1274415.3000000012,465,s8_NIFTY 50
NIFTY 50,NSE,2019-09-13 15:15:00+05:30,11080.0,True,False,85004,2019-09-13 15:15:00+05:30,11078.6,11083.5,11076.1,11080.0,0,11039.68359783301,11015.160897823996,11006.175462962949,1,True,True,True,True,True,True,22,0,5,0,BUY,575.0,10987.6,2019-09-16 13:00:00+05:30,SELL,-53129.99999999979,1221285.3000000014,466,s8_NIFTY 50
NIFTY 50,NSE,2019-09-16 13:45:00+05:30,10990.05,False,True,85061,2019-09-16 13:45:00+05:30,10998.85,10999.45,10988.65,10990.05,0,10996.387997995524,11007.735029204669,11009.45931069614,-1,False,False,False,True,True,True,0,23,0,5,SELL,-555.0,10986.25,2019-09-20 11:05:00+05:30,BUY,2108.999999999596,1223394.300000001,467,s8_NIFTY 50
NIFTY 50,NSE,2019-09-20 11:50:00+05:30,11237.95,True,False,85338,2019-09-20 11:50:00+05:30,11197.55,11256.05,11193.2,11237.95,0,11007.41292620868,10872.638856220296,10826.353816455188,1,True,True,True,False,False,False,16,0,5,0,BUY,544.0,11487.6,2019-09-30 09:15:00+05:30,SELL,135809.5999999998,1359203.9000000008,468,s8_NIFTY 50
NIFTY 50,NSE,2019-09-30 10:00:00+05:30,11429.8,False,True,85689,2019-09-30 10:00:00+05:30,11437.3,11437.3,11425.8,11429.8,0,11474.033126515764,11505.08801278308,11514.747679982916,-1,False,False,False,True,True,True,0,25,0,5,SELL,-594.0,11528.8,2019-10-01 09:25:00+05:30,BUY,-58806.0,1300397.9000000008,469,s8_NIFTY 50
NIFTY 50,NSE,2019-10-01 13:10:00+05:30,11468.65,False,True,85802,2019-10-01 13:10:00+05:30,11470.9,11478.2,11466.45,11468.65,0,11479.720023408388,11480.621083242844,11482.014231500105,-1,False,False,False,True,True,True,0,5,0,7,SELL,-566.0,11235.8,2019-10-09 13:45:00+05:30,BUY,131793.1000000002,1432191.000000001,470,s8_NIFTY 50
NIFTY 50,NSE,2019-10-09 15:15:00+05:30,11312.8,True,False,86127,2019-10-09 15:15:00+05:30,11311.2,11317.35,11307.65,11312.8,0,11278.287788672927,11239.598024855815,11229.584939343056,1,True,True,True,False,False,False,46,0,5,0,BUY,632.0,11225.8,2019-10-10 13:10:00+05:30,SELL,-54984.0,1377207.000000001,471,s8_NIFTY 50
NIFTY 50,NSE,2019-10-11 09:35:00+05:30,11352.3,True,False,86209,2019-10-11 09:35:00+05:30,11338.5,11362.35,11338.5,11352.3,0,11268.934554341611,11251.968251857004,11241.503086331895,1,True,True,True,False,False,False,8,0,5,0,BUY,606.0,11577.5,2019-10-23 09:25:00+05:30,SELL,136471.20000000045,1513678.2000000014,472,s8_NIFTY 50
NIFTY 50,NSE,2019-10-23 11:05:00+05:30,11643.85,True,False,86752,2019-10-23 11:05:00+05:30,11641.6,11647.1,11639.35,11643.85,0,11617.65272524139,11616.48701851946,11601.51236478792,1,True,True,True,True,True,False,13,0,280,0,BUY,649.0,11575.9,2019-10-24 10:50:00+05:30,SELL,-44099.55000000047,1469578.6500000008,473,s8_NIFTY 50
NIFTY 50,NSE,2019-10-24 11:35:00+05:30,11574.0,False,True,86833,2019-10-24 11:35:00+05:30,11580.5,11581.8,11570.35,11574.0,0,11591.046132194166,11605.435504243278,11609.166979577409,-1,True,True,True,True,True,True,0,16,0,5,SELL,-634.0,11639.3,2019-10-27 18:20:00+05:30,BUY,-41400.19999999954,1428178.4500000014,474,s8_NIFTY 50
NIFTY 50,NSE,2019-10-27 19:10:00+05:30,11628.0,True,False,86966,2019-10-27 19:10:00+05:30,11627.6,11629.9,11624.6,11628.0,0,11615.680465941798,11591.85122506953,11587.042631962058,1,True,True,True,False,False,False,26,0,5,0,BUY,614.0,11883.65,2019-11-05 12:45:00+05:30,SELL,156969.09999999977,1585147.5500000012,475,s8_NIFTY 50
NIFTY 50,NSE,2019-11-06 09:35:00+05:30,11882.35,False,True,87421,2019-11-06 09:35:00+05:30,11882.05,11885.1,11875.45,11882.35,0,11899.392902856916,11904.2978345151,11907.586167282689,-1,True,True,True,True,True,True,0,5,0,26,SELL,-667.0,11968.85,2019-11-06 12:00:00+05:30,BUY,-57695.5,1527452.0500000012,476,s8_NIFTY 50
NIFTY 50,NSE,2019-11-06 12:40:00+05:30,11951.55,True,False,87458,2019-11-06 12:40:00+05:30,11951.15,11953.45,11943.9,11951.55,0,11934.540018514112,11912.891453921851,11906.298257129212,1,True,True,True,False,False,False,15,0,5,0,BUY,639.0,11930.1,2019-11-08 15:00:00+05:30,SELL,-13706.549999999303,1513745.5000000019,477,s8_NIFTY 50
NIFTY 50,NSE,2019-11-11 09:25:00+05:30,11913.3,False,True,87644,2019-11-11 09:25:00+05:30,11897.2,11920.25,11895.0,11913.3,0,11932.063228584888,11957.264393042024,11964.8330521826,-1,False,False,False,True,True,True,0,27,0,5,SELL,-635.0,11933.65,2019-11-15 09:25:00+05:30,BUY,-12922.250000000231,1500823.2500000016,478,s8_NIFTY 50
NIFTY 50,NSE,2019-11-15 10:35:00+05:30,11930.75,True,False,87883,2019-11-15 10:35:00+05:30,11953.5,11958.2,11924.5,11930.75,0,11923.108840666428,11892.630683229536,11883.323933474963,1,True,True,True,False,False,False,37,0,5,0,BUY,628.0,11897.7,2019-11-18 10:35:00+05:30,SELL,-20755.399999999543,1480067.8500000022,479,s8_NIFTY 50
NIFTY 50,NSE,2019-11-18 12:15:00+05:30,11882.15,False,True,87978,2019-11-18 12:15:00+05:30,11875.4,11884.9,11874.9,11882.15,0,11885.561614166356,11898.17854692214,11901.052391310264,-1,True,True,True,True,True,True,0,35,0,5,SELL,-622.0,11915.6,2019-11-19 10:35:00+05:30,BUY,-20805.900000000453,1459261.9500000018,480,s8_NIFTY 50
NIFTY 50,NSE,2019-11-19 11:15:00+05:30,11910.85,True,False,88041,2019-11-19 11:15:00+05:30,11911.0,11911.35,11909.2,11910.85,0,11907.4004328657,11900.38824712022,11898.408051503207,1,True,True,True,False,False,False,16,0,5,0,BUY,612.0,11954.55,2019-11-22 09:25:00+05:30,SELL,26744.399999999332,1486006.3500000013,481,s8_NIFTY 50
NIFTY 50,NSE,2019-11-22 10:25:00+05:30,11922.65,False,True,88256,2019-11-22 10:25:00+05:30,11928.55,11931.5,11920.8,11922.65,0,11946.480523740003,11965.61960800314,11970.950897115032,-1,True,True,True,True,True,True,0,24,0,5,SELL,-623.0,11984.3,2019-11-25 09:55:00+05:30,BUY,-38407.94999999977,1447598.4000000015,482,s8_NIFTY 50
NIFTY 50,NSE,2019-11-25 11:10:00+05:30,11993.2,True,False,88340,2019-11-25 11:10:00+05:30,11997.75,11999.1,11990.45,11993.2,0,11980.01424564556,11956.605639079258,11951.298821008577,1,True,True,True,False,False,False,26,0,5,0,BUY,603.0,12074.15,2019-11-29 10:55:00+05:30,SELL,48812.849999999344,1496411.250000001,483,s8_NIFTY 50
NIFTY 50,NSE,2019-11-29 12:05:00+05:30,12045.4,False,True,88651,2019-11-29 12:05:00+05:30,12030.05,12045.95,12028.65,12045.4,0,12058.429592748163,12082.778214946582,12089.1373543741,-1,False,False,False,True,True,True,0,35,0,5,SELL,-621.0,12041.35,2019-12-04 15:20:00+05:30,BUY,2515.049999999548,1498926.3000000005,484,s8_NIFTY 50
NIFTY 50,NSE,2019-12-05 10:10:00+05:30,12062.5,True,False,88928,2019-12-05 10:10:00+05:30,12063.3,12067.8,12061.3,12062.5,0,12045.28850893541,12018.414196929278,12011.50557950644,1,True,True,True,True,True,True,24,0,5,0,BUY,621.0,12009.6,2019-12-06 10:50:00+05:30,SELL,-32850.899999999776,1466075.4000000008,485,s8_NIFTY 50
NIFTY 50,NSE,2019-12-06 11:40:00+05:30,11968.5,False,True,89021,2019-12-06 11:40:00+05:30,11977.7,11978.05,11964.5,11968.5,0,12000.460511371171,12017.881328321122,12023.933710497451,-1,False,False,False,True,True,True,0,21,0,5,SELL,-612.0,11956.3,2019-12-12 09:30:00+05:30,BUY,7466.400000000445,1473541.8000000012,486,s8_NIFTY 50
NIFTY 50,NSE,2019-12-12 10:30:00+05:30,11953.85,True,False,89307,2019-12-12 10:30:00+05:30,11949.95,11954.25,11948.6,11953.85,0,11939.963052281904,11912.785646593758,11907.363397941985,1,True,True,True,False,False,False,22,0,5,0,BUY,616.0,12232.3,2019-12-23 14:20:00+05:30,SELL,171525.1999999993,1645067.0000000005,487,s8_NIFTY 50
NIFTY 50,NSE,2019-12-24 09:25:00+05:30,12278.3,True,False,89894,2019-12-24 09:25:00+05:30,12278.1,12280.2,12272.7,12278.3,0,12256.53492774385,12255.626859238537,12249.426500597016,1,True,True,True,True,True,False,9,0,280,0,BUY,669.0,12239.4,2019-12-24 12:20:00+05:30,SELL,-26024.09999999976,1619042.9000000006,488,s8_NIFTY 50
NIFTY 50,NSE,2019-12-24 13:50:00+05:30,12240.3,False,True,89947,2019-12-24 13:50:00+05:30,12242.1,12243.25,12237.2,12240.3,0,12245.404010745093,12249.199706692172,12250.142767214433,-1,False,False,False,True,True,True,0,27,0,5,SELL,-661.0,12218.55,2019-12-27 12:45:00+05:30,BUY,14376.75,1633419.6500000006,489,s8_NIFTY 50
NIFTY 50,NSE,2019-12-27 15:20:00+05:30,12252.7,True,False,90115,2019-12-27 15:20:00+05:30,12253.05,12257.6,12252.15,12252.7,0,12226.915347262073,12216.18148798548,12210.865973406915,1,True,True,True,True,True,True,5,0,13,0,BUY,666.0,12214.4,2019-12-31 10:05:00+05:30,SELL,-25507.800000000727,1607911.8499999999,490,s8_NIFTY 50
NIFTY 50,NSE,2019-12-31 11:10:00+05:30,12205.25,False,True,90215,2019-12-31 11:10:00+05:30,12203.7,12210.85,12203.15,12205.25,0,12212.862024820117,12223.090289769603,12225.781643203532,-1,True,True,False,True,True,True,0,24,0,5,SELL,-658.0,12217.6,2020-01-02 10:00:00+05:30,BUY,-8126.300000000239,1599785.5499999996,491,s8_NIFTY 50
NIFTY 50,NSE,2020-01-02 11:10:00+05:30,12228.45,True,False,90365,2020-01-02 11:10:00+05:30,12231.75,12232.05,12227.45,12228.45,0,12222.94005838542,12209.025965320763,12205.891756660303,1,True,True,True,True,True,True,26,0,5,0,BUY,654.0,12224.85,2020-01-03 12:30:00+05:30,SELL,-2354.400000000238,1597431.1499999994,492,s8_NIFTY 50
NIFTY 50,NSE,2020-01-03 14:45:00+05:30,12204.85,False,True,90483,2020-01-03 14:45:00+05:30,12206.25,12207.55,12202.15,12204.85,0,12217.70786607966,12227.086749789803,12229.54442800054,-1,False,False,False,True,True,True,0,53,0,5,SELL,-654.0,12161.2,2020-01-09 09:25:00+05:30,BUY,28547.099999999762,1625978.2499999993,493,s8_NIFTY 50
NIFTY 50,NSE,2020-01-09 10:20:00+05:30,12169.35,True,False,90730,2020-01-09 10:20:00+05:30,12164.75,12170.4,12163.8,12169.35,0,12119.169027303316,12067.968480302528,12055.615094748964,1,True,True,True,False,False,False,25,0,5,0,BUY,668.0,12292.3,2020-01-15 12:10:00+05:30,SELL,82130.59999999928,1708108.8499999987,494,s8_NIFTY 50
NIFTY 50,NSE,2020-01-15 15:05:00+05:30,12341.6,True,False,91087,2020-01-15 15:05:00+05:30,12327.4,12342.25,12327.2,12341.6,0,12309.059987850764,12305.173820671022,12302.363120779884,1,True,True,True,False,False,False,10,0,5,0,BUY,692.0,12311.85,2020-01-20 10:05:00+05:30,SELL,-20587.0,1687521.8499999987,495,s8_NIFTY 50
NIFTY 50,NSE,2020-01-20 10:55:00+05:30,12307.65,False,True,91262,2020-01-20 10:55:00+05:30,12303.6,12310.95,12303.6,12307.65,0,12316.48464180037,12334.7711195808,12340.102137323818,-1,False,False,False,True,True,True,0,17,0,5,SELL,-685.0,12180.75,2020-01-23 15:10:00+05:30,BUY,86926.49999999975,1774448.3499999985,496,s8_NIFTY 50
NIFTY 50,NSE,2020-01-24 10:20:00+05:30,12236.0,True,False,91555,2020-01-24 10:20:00+05:30,12238.95,12246.3,12232.15,12236.0,0,12204.161593679337,12182.96058390658,12175.56460583939,1,True,True,True,True,True,True,12,0,5,0,BUY,725.0,12190.35,2020-01-27 11:05:00+05:30,SELL,-33096.24999999974,1741352.0999999987,497,s8_NIFTY 50
NIFTY 50,NSE,2020-01-27 13:30:00+05:30,12183.55,False,True,91668,2020-01-27 13:30:00+05:30,12178.55,12184.35,12176.5,12183.55,0,12188.997706541168,12197.98515289383,12200.622708155051,-1,False,False,False,True,True,True,0,11,0,5,SELL,-714.0,12157.6,2020-01-29 11:40:00+05:30,BUY,18528.29999999922,1759880.3999999978,498,s8_NIFTY 50
NIFTY 50,NSE,2020-01-29 15:00:00+05:30,12122.2,False,True,91836,2020-01-29 15:00:00+05:30,12127.95,12127.95,12111.75,12122.2,0,12140.066931572675,12140.569983893422,12144.578327297855,-1,False,False,False,True,True,True,0,6,0,173,SELL,-725.0,11890.95,2020-02-04 10:30:00+05:30,BUY,167656.25,1927536.6499999978,499,s8_NIFTY 50
NIFTY 50,NSE,2020-02-04 12:00:00+05:30,11935.7,True,False,92175,2020-02-04 12:00:00+05:30,11930.65,11938.05,11928.4,11935.7,0,11911.040953864553,11850.885333438102,11839.065556436331,1,True,True,True,False,False,False,36,0,5,0,BUY,807.0,12035.45,2020-02-10 09:45:00+05:30,SELL,80498.25,2008034.8999999978,500,s8_NIFTY 50
NIFTY 50,NSE,2020-02-10 10:40:00+05:30,12000.7,False,True,92459,2020-02-10 10:40:00+05:30,11995.05,12001.05,11990.8,12000.7,0,12030.838815590758,12059.99348273986,12068.60783820322,-1,True,True,True,True,True,True,0,21,0,5,SELL,-836.0,12139.9,2020-02-11 09:25:00+05:30,BUY,-116371.19999999908,1891663.6999999988,501,s8_NIFTY 50
NIFTY 50,NSE,2020-02-11 10:10:00+05:30,12157.85,True,False,92528,2020-02-11 10:10:00+05:30,12157.5,12157.95,12154.45,12157.85,0,12114.57404629768,12072.522539532589,12058.436171257978,1,True,True,True,False,False,False,18,0,5,0,BUY,777.0,12145.5,2020-02-13 12:15:00+05:30,SELL,-9595.950000000283,1882067.7499999986,502,s8_NIFTY 50
NIFTY 50,NSE,2020-02-13 15:20:00+05:30,12177.8,True,False,92740,2020-02-13 15:20:00+05:30,12180.0,12180.55,12176.65,12177.8,0,12163.206651238355,12160.305174493844,12154.933709255443,1,True,True,True,True,True,False,5,0,217,0,BUY,772.0,12124.45,2020-02-14 11:20:00+05:30,SELL,-41186.19999999888,1840881.5499999998,503,s8_NIFTY 50
NIFTY 50,NSE,2020-02-14 13:45:00+05:30,12135.3,False,True,92796,2020-02-14 13:45:00+05:30,12130.6,12138.4,12128.1,12135.3,0,12144.308298745522,12155.159647448512,12159.04968612884,-1,False,False,False,True,True,True,0,37,0,5,SELL,-758.0,12062.85,2020-02-19 09:50:00+05:30,BUY,54917.099999999176,1895798.649999999,504,s8_NIFTY 50
NIFTY 50,NSE,2020-02-19 12:00:00+05:30,12078.6,True,False,93000,2020-02-19 12:00:00+05:30,12079.7,12081.6,12075.7,12078.6,0,12070.227081652463,12042.314289845312,12037.30737394534,1,True,True,True,True,True,True,42,0,5,0,BUY,784.0,11939.0,2020-02-24 09:15:00+05:30,SELL,-109446.40000000029,1786352.2499999986,505,s8_NIFTY 50
NIFTY 50,NSE,2020-02-24 09:55:00+05:30,11955.1,False,True,93125,2020-02-24 09:55:00+05:30,11945.55,11955.3,11945.3,11955.1,0,12011.054485444103,12063.870948950083,12080.63966357804,-1,False,False,False,True,True,True,0,30,0,5,SELL,-747.0,11314.5,2020-03-05 10:40:00+05:30,BUY,478528.20000000024,2264880.449999999,506,s8_NIFTY 50
NIFTY 50,NSE,2020-03-05 11:50:00+05:30,11360.55,True,False,93748,2020-03-05 11:50:00+05:30,11371.0,11372.2,11357.0,11360.55,0,11338.997925870914,11294.53449228044,11282.408082474734,1,True,True,True,False,False,False,39,0,5,0,BUY,996.0,11257.8,2020-03-05 15:20:00+05:30,SELL,-102339.0,2162541.449999999,507,s8_NIFTY 50
NIFTY 50,NSE,2020-03-06 09:35:00+05:30,10956.9,False,True,93796,2020-03-06 09:35:00+05:30,10933.7,10958.1,10926.25,10956.9,0,11152.442992543887,11241.020640716608,11279.566797971118,-1,False,False,False,True,True,True,0,27,0,5,SELL,-986.0,10026.1,2020-03-13 13:40:00+05:30,BUY,917768.7999999992,3080310.249999998,508,s8_NIFTY 50
NIFTY 50,NSE,2020-03-16 09:35:00+05:30,9397.65,False,True,94171,2020-03-16 09:35:00+05:30,9341.55,9409.6,9340.35,9397.65,0,9726.039475473815,9752.285974191356,9869.668299476907,-1,False,False,False,True,True,True,0,5,0,280,SELL,-1638.0,8672.05,2020-03-20 12:45:00+05:30,BUY,1188532.8000000005,4268843.049999999,509,s8_NIFTY 50
NIFTY 50,NSE,2020-03-20 15:15:00+05:30,8791.55,True,False,94539,2020-03-20 15:15:00+05:30,8740.95,8791.55,8735.2,8791.55,0,8690.351933574357,8620.04027369184,8585.45594183639,1,True,True,True,True,True,True,11,0,18,0,BUY,2427.0,8050.3,2020-03-23 09:25:00+05:30,SELL,-1799013.749999998,2469829.3000000007,510,s8_NIFTY 50
NIFTY 50,NSE,2020-03-23 09:45:00+05:30,7918.7,False,True,94548,2020-03-23 09:45:00+05:30,7954.65,7954.65,7918.7,7918.7,0,8353.159360662232,8480.909156917054,8550.545995429271,-1,False,False,False,True,True,True,0,7,0,5,SELL,-1559.0,8476.6,2020-03-26 09:25:00+05:30,BUY,-869766.1000000009,1600063.1999999997,511,s8_NIFTY 50
NIFTY 50,NSE,2020-03-26 10:10:00+05:30,8676.7,True,False,94703,2020-03-26 10:10:00+05:30,8630.05,8678.15,8627.45,8676.7,0,8345.617600419118,8109.401166756153,8040.936942239648,1,True,True,True,False,False,False,13,0,5,0,BUY,922.0,8459.35,2020-03-30 11:35:00+05:30,SELL,-200396.70000000033,1399666.4999999993,512,s8_NIFTY 50
NIFTY 50,NSE,2020-03-30 13:10:00+05:30,8391.95,False,True,94889,2020-03-30 13:10:00+05:30,8378.35,8392.2,8373.8,8391.95,0,8434.553834351711,8490.351516292674,8503.62270701202,-1,True,True,True,True,True,True,0,49,0,5,SELL,-833.0,8498.9,2020-03-31 11:35:00+05:30,BUY,-89089.34999999909,1310577.1500000001,513,s8_NIFTY 50
NIFTY 50,NSE,2020-03-31 12:35:00+05:30,8577.55,True,False,94957,2020-03-31 12:35:00+05:30,8562.5,8590.95,8562.5,8577.55,0,8531.050317348556,8484.593301365341,8474.404211713196,1,True,True,True,True,True,True,36,0,5,0,BUY,763.0,8401.3,2020-04-01 09:55:00+05:30,SELL,-134478.75,1176098.4000000001,514,s8_NIFTY 50
NIFTY 50,NSE,2020-04-01 10:50:00+05:30,8314.85,False,True,95011,2020-04-01 10:50:00+05:30,8340.6,8343.15,8309.55,8314.85,0,8406.621443102318,8471.623162178399,8489.731311003805,-1,True,True,True,True,True,True,0,21,0,5,SELL,-707.0,8451.15,2020-04-07 09:50:00+05:30,BUY,-96364.09999999948,1079734.3000000007,515,s8_NIFTY 50
NIFTY 50,NSE,2020-04-07 11:05:00+05:30,8486.55,True,False,95164,2020-04-07 11:05:00+05:30,8469.05,8487.5,8467.1,8486.55,0,8402.956380631827,8308.637669229913,8288.941443159123,1,True,True,True,False,False,False,23,0,5,0,BUY,636.0,8961.35,2020-04-15 14:35:00+05:30,SELL,301972.8000000007,1381707.1000000015,516,s8_NIFTY 50
NIFTY 50,NSE,2020-04-16 09:50:00+05:30,8885.75,False,True,95524,2020-04-16 09:50:00+05:30,8901.65,8913.0,8881.7,8885.75,0,8922.434666518462,8999.478521192545,9014.32660385633,-1,False,False,True,True,True,True,0,40,0,5,SELL,-777.0,9023.0,2020-04-16 13:25:00+05:30,BUY,-106643.25,1275063.8500000015,517,s8_NIFTY 50
NIFTY 50,NSE,2020-04-17 09:35:00+05:30,9280.35,True,False,95596,2020-04-17 09:35:00+05:30,9282.05,9284.05,9271.3,9280.35,0,9115.222757781665,9052.294770542094,9015.341487262272,1,True,True,True,False,False,False,8,0,5,0,BUY,686.0,9004.85,2020-04-21 09:30:00+05:30,SELL,-188993.0,1086070.8500000015,518,s8_NIFTY 50
NIFTY 50,NSE,2020-04-21 10:35:00+05:30,9018.8,False,True,95758,2020-04-21 10:35:00+05:30,9022.9,9022.9,9012.05,9018.8,0,9064.26270681248,9146.87648519918,9166.807653619768,-1,True,True,False,True,True,True,0,26,0,5,SELL,-602.0,9093.35,2020-04-22 11:55:00+05:30,BUY,-44879.10000000066,1041191.7500000008,519,s8_NIFTY 50
NIFTY 50,NSE,2020-04-22 14:00:00+05:30,9124.5,True,False,95874,2020-04-22 14:00:00+05:30,9117.7,9135.7,9117.7,9124.5,0,9119.962111779923,9092.502167995008,9082.42567588534,1,True,True,True,False,False,False,47,0,10,0,BUY,570.0,9166.7,2020-04-24 11:00:00+05:30,SELL,24054.000000000415,1065245.7500000012,520,s8_NIFTY 50
NIFTY 50,NSE,2020-04-24 12:40:00+05:30,9277.15,True,False,96008,2020-04-24 12:40:00+05:30,9274.15,9282.4,9266.15,9277.15,0,9226.391853428417,9225.57455510689,9201.46449466014,1,True,True,True,True,True,False,7,0,144,0,BUY,574.0,9181.9,2020-04-24 14:50:00+05:30,SELL,-54673.5,1010572.2500000012,521,s8_NIFTY 50
