tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2019-05-03 09:35:00,29885.6,True,False,2019-05-03 09:35:00,29902.15,29911.3,29882.1,29885.6,0,29800.302094235907,True,5,False,0,29790.999408625088,True,5,False,0,29781.82483867857,True,5,False,0,29771.42278973868,True,5,False,0,5,0,68,0,BUY,1,29615.3,2019-05-06 09:15:00,SELL,665,s6
NIFTY BANK,NSE,2019-05-06 10:45:00,29706.2,False,True,2019-05-06 10:45:00,29735.55,29737.8,29692.15,29706.2,0,29747.70151909066,False,0,True,12,29830.137715553527,False,0,True,5,29860.33289482331,False,0,True,20,29845.83982036638,False,0,True,19,0,25,0,5,SELL,-1,29770.9,2019-05-07 09:15:00,BUY,666,s6
NIFTY BANK,NSE,2019-05-07 11:05:00,29666.2,False,True,2019-05-07 11:05:00,29685.0,29691.05,29659.9,29666.2,0,29705.548874796084,False,0,True,10,29706.386053805258,False,0,True,5,29730.540209038525,False,0,True,11,29763.516931717168,False,0,True,17,0,5,0,84,SELL,-1,29141.85,2019-05-10 14:05:00,BUY,667,s6
NIFTY BANK,NSE,2019-05-10 15:20:00,28979.6,False,True,2019-05-10 15:20:00,29035.5,29042.3,28969.45,28979.6,0,29077.54271902473,False,0,True,5,29065.28735187689,False,0,True,5,29046.439492343423,False,0,False,0,29096.514193013907,False,0,True,5,0,5,0,251,SELL,-1,28905.7,2019-05-14 13:25:00,BUY,668,s6
NIFTY BANK,NSE,2019-05-15 11:20:00,28949.7,True,False,2019-05-15 11:20:00,28919.45,28952.4,28914.9,28949.7,0,28930.57920998309,False,0,False,0,28897.42013898136,True,10,False,0,28868.47999358485,True,10,False,0,28892.21681520398,True,6,False,0,30,0,5,0,BUY,1,28896.95,2019-05-15 12:45:00,SELL,669,s6
NIFTY BANK,NSE,2019-05-15 13:45:00,28846.15,False,True,2019-05-15 13:45:00,28860.4,28860.4,28825.1,28846.15,0,28862.88126898008,False,0,True,6,28884.417953455497,False,0,True,14,28876.22949656189,False,0,True,9,28891.64715542667,False,0,True,13,0,14,0,5,SELL,-1,28904.45,2019-05-15 13:50:00,BUY,670,s6
NIFTY BANK,NSE,2019-05-15 14:45:00,28789.1,False,True,2019-05-15 14:45:00,28843.65,28873.35,28787.1,28789.1,0,28846.894093242896,False,0,True,18,28870.27998968141,False,0,True,8,28870.606988510128,False,0,False,0,28887.06977137573,False,0,True,5,0,8,0,17,SELL,-1,28773.75,2019-05-16 14:25:00,BUY,671,s6
NIFTY BANK,NSE,2019-05-17 10:05:00,28985.05,True,False,2019-05-17 10:05:00,28996.5,29018.15,28983.7,28985.05,0,28915.779799270545,True,11,False,0,28804.037782041363,True,11,False,0,28759.11998922385,True,8,False,0,28776.80997133429,True,17,False,0,31,0,5,0,BUY,1,30669.95,2019-05-23 14:45:00,SELL,672,s6
NIFTY BANK,NSE,2019-05-24 12:00:00,30774.55,True,False,2019-05-24 12:00:00,30736.45,30779.5,30736.45,30774.55,0,30699.681620572734,True,20,False,0,30708.88165474324,True,12,False,0,30740.50081320128,False,0,False,0,30665.738421258084,True,15,False,0,5,0,251,0,BUY,1,31354.8,2019-05-29 12:45:00,SELL,673,s6
NIFTY BANK,NSE,2019-05-30 10:15:00,31476.45,True,False,2019-05-30 10:15:00,31433.75,31478.2,31418.8,31476.45,0,31368.926511698854,True,8,False,0,31371.808805212324,True,7,False,0,31392.68403789631,False,0,False,0,31364.66470862124,True,7,False,0,7,0,5,0,BUY,1,31377.15,2019-05-31 11:55:00,SELL,674,s6
NIFTY BANK,NSE,2019-05-31 13:55:00,31308.4,False,True,2019-05-31 13:55:00,31376.5,31380.05,31306.8,31308.4,0,31360.96415112681,False,0,False,0,31447.73298692709,False,0,True,8,31484.166355872963,False,0,True,6,31465.897964808744,False,0,True,5,0,28,0,5,SELL,-1,31458.4,2019-06-03 09:25:00,BUY,675,s6
NIFTY BANK,NSE,2019-06-03 12:45:00,31495.2,True,False,2019-06-03 12:45:00,31487.65,31495.2,31472.2,31495.2,0,31488.11590409199,True,14,False,0,31454.12194534657,True,5,False,0,31450.509282743533,False,0,False,0,31447.835710613595,True,20,False,0,25,0,5,0,BUY,1,31437.5,2019-06-03 13:15:00,SELL,676,s6
NIFTY BANK,NSE,2019-06-03 14:10:00,31547.6,True,False,2019-06-03 14:10:00,31525.15,31547.6,31501.6,31547.6,0,31485.50136247369,True,5,False,0,31467.25304489976,True,5,False,0,31458.97306397749,True,18,False,0,31452.7939048354,True,17,False,0,5,0,22,0,BUY,1,31465.55,2019-06-06 09:15:00,SELL,677,s6
NIFTY BANK,NSE,2019-06-06 10:45:00,31411.4,False,True,2019-06-06 10:45:00,31398.7,31418.15,31388.7,31411.4,0,31443.55033962812,False,0,True,11,31518.67616208564,False,0,True,7,31546.83071507828,False,0,True,5,31534.65592652025,False,0,True,19,0,25,0,5,SELL,-1,31347.9,2019-06-10 09:15:00,BUY,678,s6
NIFTY BANK,NSE,2019-06-10 11:25:00,31056.45,False,True,2019-06-10 11:25:00,31061.7,31075.15,31055.05,31056.45,0,31100.62169081228,False,0,True,15,31086.59844986443,False,0,True,5,31076.389743354364,False,0,True,5,31143.762836016773,False,0,True,15,0,5,0,163,SELL,-1,31095.15,2019-06-11 09:15:00,BUY,679,s6
NIFTY BANK,NSE,2019-06-11 12:15:00,31167.65,True,False,2019-06-11 12:15:00,31198.65,31208.05,31158.7,31167.65,0,31153.51691841585,False,0,False,0,31107.675766959648,True,12,False,0,31078.139575314108,True,9,False,0,31096.26526826316,True,9,False,0,32,0,5,0,BUY,1,31145.35,2019-06-12 09:15:00,SELL,680,s6
NIFTY BANK,NSE,2019-06-12 11:15:00,30982.6,False,True,2019-06-12 11:15:00,30965.85,30984.55,30955.55,30982.6,0,31034.00154840531,False,0,True,12,31110.168046717987,False,0,True,5,31127.85314323276,False,0,True,5,31128.9285109544,False,0,True,5,0,25,0,5,SELL,-1,30948.6,2019-06-13 14:15:00,BUY,681,s6
NIFTY BANK,NSE,2019-06-14 09:45:00,30794.75,False,True,2019-06-14 09:45:00,30777.3,30804.0,30767.55,30794.75,0,30876.1579137926,False,0,True,6,30850.267865101363,False,0,True,5,30857.82293192109,False,0,True,5,30918.18987911825,False,0,True,6,0,5,0,137,SELL,-1,30536.75,2019-06-18 13:05:00,BUY,682,s6
NIFTY BANK,NSE,2019-06-18 13:50:00,30401.85,False,True,2019-06-18 13:50:00,30403.6,30414.4,30386.45,30401.85,0,30437.28287726148,False,0,True,7,30429.042319989763,False,0,True,7,30437.103238243617,False,0,True,7,30520.911390666464,False,0,True,5,0,7,0,251,SELL,-1,30585.95,2019-06-19 09:15:00,BUY,683,s6
NIFTY BANK,NSE,2019-06-19 11:15:00,30553.75,True,False,2019-06-19 11:15:00,30573.75,30580.9,30551.05,30553.75,0,30593.21990512882,False,0,False,0,30537.148433685667,True,5,False,0,30496.90575987648,True,5,False,0,30523.421717956106,True,5,False,0,25,0,7,0,BUY,1,30522.8,2019-06-19 11:40:00,SELL,684,s6
NIFTY BANK,NSE,2019-06-19 14:05:00,30380.2,False,True,2019-06-19 14:05:00,30418.15,30426.25,30371.4,30380.2,0,30483.05137784825,False,0,True,17,30505.97632142293,False,0,True,12,30498.79709851032,False,0,True,7,30517.67734553007,False,0,True,6,0,7,0,5,SELL,-1,30487.0,2019-06-20 10:10:00,BUY,685,s6
NIFTY BANK,NSE,2019-06-20 13:15:00,30536.7,True,False,2019-06-20 13:15:00,30503.65,30563.3,30491.9,30536.7,0,30531.79392721669,False,0,False,0,30494.639428427028,True,19,False,0,30477.90188951684,True,19,False,0,30488.46316491261,True,10,False,0,19,0,5,0,BUY,1,30566.5,2019-06-21 14:00:00,SELL,686,s6
NIFTY BANK,NSE,2019-06-24 09:35:00,30737.85,True,False,2019-06-24 09:35:00,30750.65,30752.7,30715.65,30737.85,0,30685.60375705884,True,5,False,0,30673.091808517824,True,5,False,0,30649.69731357232,True,16,False,0,30608.044584012063,True,16,False,0,5,0,111,0,BUY,1,30601.6,2019-06-24 14:20:00,SELL,687,s6
