tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2016-11-15 12:55:00,19300.8,False,True,2016-11-15 12:55:00,19303.3,19320.8,19286.95,19300.8,0,19416.488451571626,False,0,True,20,19606.53039956315,False,0,True,5,19714.995988850977,False,0,True,5,19664.76040739405,False,0,True,10,0,45,0,7,SELL,-1,18585.9,2016-11-23 13:40:00,BUY,261,s7
NIFTY BANK,NSE,2016-11-24 09:20:00,18414.1,False,True,2016-11-24 09:20:00,18408.8,18429.9,18398.4,18414.1,0,18526.094929309133,False,0,True,6,18533.183895246817,False,0,True,5,18526.31403970219,False,0,True,5,18574.4151933819,False,0,True,9,0,5,0,251,SELL,-1,18443.45,2016-11-25 10:55:00,BUY,262,s7
NIFTY BANK,NSE,2016-11-28 09:35:00,18241.05,False,True,2016-11-28 09:35:00,18265.05,18266.15,18239.7,18241.05,0,18378.393411292025,False,0,True,5,18396.03023465996,False,0,True,5,18396.137888580182,False,0,True,5,18424.94345251986,False,0,True,5,0,5,0,251,SELL,-1,18409.5,2016-11-28 12:00:00,BUY,263,s7
NIFTY BANK,NSE,2016-11-28 13:25:00,18329.95,False,True,2016-11-28 13:25:00,18348.7,18354.5,18325.1,18329.95,0,18376.87742029588,False,0,True,10,18375.54842549026,False,0,True,5,18377.418223723,False,0,True,5,18401.25009177853,False,0,True,10,0,5,0,251,SELL,-1,18381.0,2016-11-29 09:35:00,BUY,264,s7
NIFTY BANK,NSE,2016-11-29 14:10:00,18331.15,False,True,2016-11-29 14:10:00,18330.0,18342.5,18324.9,18331.15,0,18364.12019162368,False,0,True,15,18369.769916289457,False,0,True,5,18367.785240581903,False,0,False,0,18378.60610743396,False,0,True,9,0,5,0,251,SELL,-1,18370.0,2016-11-30 10:00:00,BUY,265,s7
NIFTY BANK,NSE,2016-11-30 12:00:00,18401.95,True,False,2016-11-30 12:00:00,18399.45,18406.95,18397.0,18401.95,0,18398.79333981374,True,14,False,0,18372.611472176904,True,9,False,0,18361.40583790571,True,8,False,0,18367.045229129973,True,5,False,0,29,0,6,0,BUY,1,18365.8,2016-11-30 12:25:00,SELL,266,s7
NIFTY BANK,NSE,2016-11-30 13:40:00,18434.7,True,False,2016-11-30 13:40:00,18443.8,18444.65,18430.35,18434.7,0,18404.319161701347,True,9,False,0,18386.114302691727,True,9,False,0,18372.33995708355,True,8,False,0,18371.802686154457,True,5,False,0,9,0,26,0,BUY,1,18441.0,2016-12-01 14:30:00,SELL,267,s7
NIFTY BANK,NSE,2016-12-02 10:15:00,18264.55,False,True,2016-12-02 10:15:00,18276.9,18289.75,18260.8,18264.55,0,18312.71202096068,False,0,True,17,18388.11909280409,False,0,True,9,18429.488530138784,False,0,True,17,18433.854795737527,False,0,True,5,0,38,0,11,SELL,-1,18411.75,2016-12-02 13:35:00,BUY,268,s7
NIFTY BANK,NSE,2016-12-02 14:25:00,18272.45,False,True,2016-12-02 14:25:00,18253.1,18280.4,18248.85,18272.45,0,18283.85056187212,False,0,True,5,18277.95867489449,False,0,True,5,18316.3423006916,False,0,True,7,18359.695201622944,False,0,True,15,0,5,0,61,SELL,-1,18317.45,2016-12-05 13:50:00,BUY,269,s7
NIFTY BANK,NSE,2016-12-06 09:40:00,18405.35,True,False,2016-12-06 09:40:00,18378.8,18405.4,18366.8,18405.35,0,18385.887943083704,True,20,False,0,18339.607122149973,True,14,False,0,18314.03517170525,True,10,False,0,18322.771717416654,True,6,False,0,34,0,8,0,BUY,1,18162.75,2016-12-07 14:30:00,SELL,270,s7
NIFTY BANK,NSE,2016-12-08 12:00:00,18468.6,True,False,2016-12-08 12:00:00,18461.4,18475.25,18458.85,18468.6,0,18438.76904058344,True,14,False,0,18430.8986310434,True,7,False,0,18436.527964512985,True,6,False,0,18426.274357099268,True,5,False,0,7,0,5,0,BUY,1,18543.15,2016-12-12 10:05:00,SELL,271,s7
NIFTY BANK,NSE,2016-12-12 13:55:00,18481.75,False,True,2016-12-12 13:55:00,18474.55,18485.7,18467.35,18481.75,0,18505.10526118024,False,0,True,18,18530.00272614579,False,0,True,17,18547.655979347805,False,0,True,17,18535.042834254607,False,0,True,7,0,57,0,5,SELL,-1,18461.65,2016-12-13 14:50:00,BUY,272,s7
NIFTY BANK,NSE,2016-12-14 09:50:00,18393.5,False,True,2016-12-14 09:50:00,18403.55,18406.55,18389.95,18393.5,0,18422.192139599967,False,0,True,8,18414.398771526616,False,0,True,5,18421.34222910697,False,0,True,7,18446.9331098553,False,0,True,9,0,5,0,106,SELL,-1,18444.55,2016-12-14 11:30:00,BUY,273,s7
NIFTY BANK,NSE,2016-12-14 12:50:00,18405.85,False,True,2016-12-14 12:50:00,18404.5,18410.55,18402.65,18405.85,0,18419.61474090167,False,0,True,9,18418.388068764783,False,0,True,6,18420.21221763311,False,0,True,9,18438.43501770735,False,0,True,5,0,6,0,142,SELL,-1,18420.8,2016-12-15 09:35:00,BUY,274,s7
NIFTY BANK,NSE,2016-12-15 11:35:00,18321.5,False,True,2016-12-15 11:35:00,18346.4,18358.2,18310.4,18321.5,0,18410.97680701168,False,0,True,6,18409.744616266653,False,0,True,5,18408.10779817488,False,0,True,5,18420.700210221294,False,0,True,5,0,5,0,202,SELL,-1,18410.65,2016-12-15 13:30:00,BUY,275,s7
NIFTY BANK,NSE,2016-12-16 09:35:00,18349.05,False,True,2016-12-16 09:35:00,18348.7,18363.55,18346.1,18349.05,0,18380.408810751327,False,0,True,5,18388.01205777236,False,0,True,5,18392.86283421181,False,0,True,5,18405.825062307,False,0,True,16,0,5,0,251,SELL,-1,17775.75,2016-12-27 14:35:00,BUY,276,s7
NIFTY BANK,NSE,2016-12-28 09:45:00,17887.25,True,False,2016-12-28 09:45:00,17859.25,17892.6,17855.85,17887.25,0,17837.627157401566,True,14,False,0,17779.63382658113,True,10,False,0,17748.0581882267,True,11,False,0,17766.970124100353,True,18,False,0,34,0,5,0,BUY,1,17860.15,2016-12-28 15:10:00,SELL,277,s7
NIFTY BANK,NSE,2016-12-29 14:15:00,17902.0,True,False,2016-12-29 14:15:00,17910.6,17913.85,17898.25,17902.0,0,17893.04191372894,True,10,False,0,17894.95112574991,True,9,False,0,17895.997953272297,True,5,False,0,17877.32783397747,True,10,False,0,5,0,134,0,BUY,1,18041.95,2017-01-02 09:30:00,SELL,278,s7
NIFTY BANK,NSE,2017-01-02 11:55:00,17904.65,False,True,2017-01-02 11:55:00,17921.7,17923.85,17898.9,17904.65,0,17927.549201122547,False,0,True,18,18006.462498752382,False,0,True,17,18044.65137426404,False,0,True,13,18022.74902007065,False,0,True,10,0,37,0,5,SELL,-1,18019.3,2017-01-02 14:10:00,BUY,279,s7
NIFTY BANK,NSE,2017-01-02 15:20:00,17971.8,False,True,2017-01-02 15:20:00,17964.05,17976.55,17961.95,17971.8,0,17973.708570629122,False,0,True,8,17973.145312406887,False,0,True,5,17996.951256507964,False,0,True,9,18000.3418739553,False,0,True,9,0,5,0,46,SELL,-1,17996.3,2017-01-03 09:50:00,BUY,280,s7
NIFTY BANK,NSE,2017-01-03 11:20:00,18094.1,True,False,2017-01-03 11:20:00,18091.6,18106.0,18090.4,18094.1,0,18058.07645309101,True,19,False,0,18016.27049150237,True,19,False,0,18009.708005534063,True,19,False,0,18005.401375224315,True,19,False,0,19,0,5,0,BUY,1,17989.75,2017-01-03 13:15:00,SELL,281,s7
NIFTY BANK,NSE,2017-01-03 14:35:00,18061.1,True,False,2017-01-03 14:35:00,18074.4,18088.7,18061.1,18061.1,0,18040.019133190926,True,5,False,0,18038.87707082148,True,5,False,0,18030.795502765384,True,9,False,0,18020.07407556421,True,10,False,0,5,0,44,0,BUY,1,18008.7,2017-01-04 09:40:00,SELL,282,s7
NIFTY BANK,NSE,2017-01-04 11:35:00,17978.15,False,True,2017-01-04 11:35:00,17982.05,17989.25,17974.5,17978.15,0,18000.744903345698,False,0,True,15,18016.72777106504,False,0,True,6,18022.691565351102,False,0,True,6,18019.559962854164,False,0,True,16,0,19,0,6,SELL,-1,18013.5,2017-01-05 09:15:00,BUY,283,s7
NIFTY BANK,NSE,2017-01-05 11:45:00,18058.95,True,False,2017-01-05 11:45:00,18049.0,18065.8,18047.65,18058.95,0,18029.701003369675,True,11,False,0,18007.200944243392,True,11,False,0,17999.90458695848,True,11,False,0,18002.011004770582,True,11,False,0,31,0,5,0,BUY,1,19095.55,2017-01-19 09:15:00,SELL,284,s7
NIFTY BANK,NSE,2017-01-19 12:10:00,19135.25,True,False,2017-01-19 12:10:00,19125.25,19141.75,19122.75,19135.25,0,19117.010110014373,True,15,False,0,19123.58718585149,True,5,False,0,19131.877464371617,False,0,False,0,19104.39557044837,True,12,False,0,5,0,251,0,BUY,1,19108.55,2017-01-19 14:10:00,SELL,285,s7
NIFTY BANK,NSE,2017-01-20 10:00:00,19016.05,False,True,2017-01-20 10:00:00,19004.5,19016.05,18997.75,19016.05,0,19061.143492235184,False,0,True,15,19095.29903898705,False,0,True,15,19113.62503691076,False,0,True,15,19106.05984558385,False,0,True,11,0,15,0,5,SELL,-1,18985.5,2017-01-24 09:15:00,BUY,286,s7
NIFTY BANK,NSE,2017-01-24 12:15:00,18961.4,True,False,2017-01-24 12:15:00,18961.3,18964.65,18954.75,18961.4,0,18960.47805526516,True,13,False,0,18930.551753966847,True,6,False,0,18907.3132321372,True,20,False,0,18926.18845322624,True,17,False,0,44,0,5,0,BUY,1,18928.2,2017-01-24 12:50:00,SELL,287,s7
NIFTY BANK,NSE,2017-01-24 14:05:00,18992.8,True,False,2017-01-24 14:05:00,19009.05,19009.05,18988.45,18992.8,0,18971.040539777376,True,5,False,0,18952.5999394708,True,8,False,0,18928.59219037072,False,0,False,0,18934.16836557253,True,19,False,0,5,0,27,0,BUY,1,19514.55,2017-01-31 09:20:00,SELL,288,s7
NIFTY BANK,NSE,2017-01-31 12:25:00,19470.25,False,True,2017-01-31 12:25:00,19463.0,19473.1,19461.8,19470.25,0,19474.48900330319,False,0,True,20,19509.29892074346,False,0,True,10,19545.67049943136,False,0,True,19,19516.708917902888,False,0,True,18,0,82,0,5,SELL,-1,19584.55,2017-01-31 12:55:00,BUY,289,s7
NIFTY BANK,NSE,2017-01-31 13:50:00,19564.2,True,False,2017-01-31 13:50:00,19558.1,19567.05,19541.2,19564.2,0,19534.27732531546,True,17,False,0,19525.2654093872,True,12,False,0,19543.848196921084,True,12,False,0,19520.06181779422,True,12,False,0,12,0,5,0,BUY,1,19497.7,2017-01-31 15:15:00,SELL,290,s7
NIFTY BANK,NSE,2017-02-01 09:40:00,19557.4,True,False,2017-02-01 09:40:00,19539.55,19566.05,19534.3,19557.4,0,19546.11630507364,True,6,False,0,19540.531766805834,True,6,False,0,19546.502086830977,True,6,False,0,19526.966427879142,True,17,False,0,6,0,30,0,BUY,1,19517.55,2017-02-01 11:40:00,SELL,291,s7
NIFTY BANK,NSE,2017-02-01 12:55:00,19710.65,True,False,2017-02-01 12:55:00,19569.65,19743.05,19567.95,19710.65,0,19572.45207434013,True,5,False,0,19565.893693410304,True,5,False,0,19561.07773414937,True,5,False,0,19542.10043158492,True,5,False,0,5,0,69,0,BUY,1,20286.1,2017-02-08 09:50:00,SELL,292,s7
NIFTY BANK,NSE,2017-02-08 14:45:00,20194.35,False,True,2017-02-08 14:45:00,20204.15,20250.7,20179.5,20194.35,0,20236.19375754123,False,0,True,14,20268.429217072928,False,0,True,20,20292.842203761684,False,0,True,20,20283.37013162525,False,0,True,13,0,8,0,5,SELL,-1,20307.85,2017-02-08 15:15:00,BUY,293,s7
NIFTY BANK,NSE,2017-02-09 10:45:00,20075.0,False,True,2017-02-09 10:45:00,20075.4,20082.4,20041.95,20075.0,0,20214.729574897487,False,0,True,9,20252.64364661313,False,0,True,8,20276.138037231776,False,0,True,8,20276.964114940783,False,0,True,8,0,8,0,5,SELL,-1,20240.55,2017-02-10 09:15:00,BUY,294,s7
NIFTY BANK,NSE,2017-02-10 11:25:00,20273.65,True,False,2017-02-10 11:25:00,20279.55,20284.95,20271.45,20273.65,0,20270.48869018017,True,19,False,0,20232.28065970673,True,19,False,0,20216.18498670396,True,8,False,0,20224.72193678571,True,7,False,0,31,0,5,0,BUY,1,20225.9,2017-02-10 13:25:00,SELL,295,s7
NIFTY BANK,NSE,2017-02-13 09:50:00,20244.65,True,False,2017-02-13 09:50:00,20253.95,20262.1,20237.85,20244.65,0,20235.89146736983,True,9,False,0,20238.117821926448,True,8,False,0,20233.908866608763,True,8,False,0,20233.37560074889,True,8,False,0,5,0,61,0,BUY,1,20232.2,2017-02-13 10:50:00,SELL,296,s7
NIFTY BANK,NSE,2017-02-13 12:50:00,20126.4,False,True,2017-02-13 12:50:00,20147.6,20149.1,20118.35,20126.4,0,20189.99156966942,False,0,True,6,20214.079780522712,False,0,True,5,20223.38794368083,False,0,True,5,20228.381455229508,False,0,True,5,0,12,0,8,SELL,-1,20247.95,2017-02-13 14:00:00,BUY,297,s7
NIFTY BANK,NSE,2017-02-14 09:40:00,20215.8,False,True,2017-02-14 09:40:00,20201.3,20218.45,20193.05,20215.8,0,20226.795392632623,False,0,True,5,20220.475151957693,False,0,True,5,20220.794159429985,False,0,True,5,20224.56643073009,False,0,True,5,0,5,0,45,SELL,-1,20228.35,2017-02-14 09:50:00,BUY,298,s7
NIFTY BANK,NSE,2017-02-14 12:15:00,20184.35,False,True,2017-02-14 12:15:00,20196.2,20200.25,20180.15,20184.35,0,20212.825696275824,False,0,True,19,20220.86540069376,False,0,True,10,20222.3229383468,False,0,True,9,20224.846257085548,False,0,True,9,0,10,0,5,SELL,-1,20231.65,2017-02-14 13:20:00,BUY,299,s7
NIFTY BANK,NSE,2017-02-14 15:20:00,20255.35,True,False,2017-02-14 15:20:00,20260.85,20271.4,20252.35,20255.35,0,20242.15706150366,True,10,False,0,20229.181943037765,True,7,False,0,20224.76436146861,True,18,False,0,20224.76972855374,True,18,False,0,10,0,5,0,BUY,1,20235.15,2017-02-15 11:20:00,SELL,300,s7
NIFTY BANK,NSE,2017-02-15 12:45:00,20156.8,False,True,2017-02-15 12:45:00,20147.7,20163.15,20144.65,20156.8,0,20184.05005203673,False,0,True,11,20219.44035232664,False,0,True,20,20229.365101676503,False,0,True,20,20230.388938301458,False,0,True,18,0,20,0,5,SELL,-1,20973.85,2017-02-17 09:15:00,BUY,301,s7
NIFTY BANK,NSE,2017-02-17 09:45:00,20611.8,True,False,2017-02-17 09:45:00,20632.45,20643.85,20608.9,20611.8,0,20490.003280590627,True,5,False,0,20341.742318226683,True,7,False,0,20284.77223336382,True,7,False,0,20256.51835323345,True,7,False,0,7,0,6,0,BUY,1,20844.95,2017-02-23 15:10:00,SELL,302,s7
NIFTY BANK,NSE,2017-02-27 11:30:00,20710.9,False,True,2017-02-27 11:30:00,20692.85,20728.55,20692.85,20710.9,0,20718.52345574005,False,0,True,5,20782.19358840441,False,0,True,15,20825.63153535052,False,0,True,14,20815.78261337688,False,0,True,8,0,35,0,12,SELL,-1,20708.8,2017-03-01 09:15:00,BUY,303,s7
NIFTY BANK,NSE,2017-03-01 12:00:00,20777.2,True,False,2017-03-01 12:00:00,20789.4,20791.5,20775.4,20777.2,0,20772.27078060292,True,5,False,0,20736.86958891769,True,16,False,0,20708.33243066296,True,14,False,0,20712.13822129371,True,14,False,0,34,0,17,0,BUY,1,20768.65,2017-03-02 12:35:00,SELL,304,s7
NIFTY BANK,NSE,2017-03-03 09:25:00,20524.7,False,True,2017-03-03 09:25:00,20493.5,20534.6,20489.35,20524.7,0,20599.88175746971,False,0,True,8,20683.311343145186,False,0,True,5,20726.20313799456,False,0,True,19,20738.57213637334,False,0,True,13,0,41,0,12,SELL,-1,20606.1,2017-03-06 09:15:00,BUY,305,s7
NIFTY BANK,NSE,2017-03-06 15:10:00,20670.2,True,False,2017-03-06 15:10:00,20655.75,20673.45,20653.6,20670.2,0,20632.966257538425,True,10,False,0,20626.631844363867,True,6,False,0,20614.04253534376,True,12,False,0,20621.887780036737,True,6,False,0,6,0,5,0,BUY,1,20620.05,2017-03-07 10:10:00,SELL,306,s7
NIFTY BANK,NSE,2017-03-07 12:25:00,20602.2,False,True,2017-03-07 12:25:00,20603.15,20609.65,20597.55,20602.2,0,20613.24751274865,False,0,True,9,20619.96532133739,False,0,True,9,20618.153934299928,False,0,True,9,20622.23445596706,False,0,True,9,0,9,0,5,SELL,-1,20632.15,2017-03-07 14:20:00,BUY,307,s7
NIFTY BANK,NSE,2017-03-08 09:55:00,20678.95,True,False,2017-03-08 09:55:00,20696.45,20699.55,20672.5,20678.95,0,20662.13385243585,True,8,False,0,20639.80673448439,True,5,False,0,20629.02573954909,False,0,False,0,20626.10559137769,True,16,False,0,19,0,8,0,BUY,1,20599.65,2017-03-08 11:00:00,SELL,308,s7
NIFTY BANK,NSE,2017-03-08 12:20:00,20568.25,False,True,2017-03-08 12:20:00,20574.85,20578.95,20566.9,20568.25,0,20592.573028725965,False,0,True,19,20616.934210866253,False,0,True,18,20622.439729905767,False,0,True,17,20624.07884421524,False,0,True,17,0,18,0,5,SELL,-1,20675.65,2017-03-08 13:15:00,BUY,309,s7
NIFTY BANK,NSE,2017-03-08 14:05:00,20648.4,True,False,2017-03-08 14:05:00,20676.55,20681.9,20645.8,20648.4,0,20648.11596889317,True,15,False,0,20632.497712480705,True,13,False,0,20628.340472914097,True,11,False,0,20626.55736065519,True,11,False,0,13,0,5,0,BUY,1,20682.3,2017-03-10 14:00:00,SELL,310,s7
NIFTY BANK,NSE,2017-03-14 09:20:00,21146.5,True,False,2017-03-14 09:20:00,21140.35,21163.95,21138.75,21146.5,0,20795.16037970738,True,11,False,0,20751.967176804083,True,9,False,0,20733.86389066911,True,9,False,0,20708.74174448462,True,12,False,0,5,0,173,0,BUY,1,21158.8,2017-03-17 10:40:00,SELL,311,s7
NIFTY BANK,NSE,2017-03-20 10:05:00,21102.9,False,True,2017-03-20 10:05:00,21098.05,21102.9,21094.6,21102.9,0,21127.430356774254,False,0,True,14,21148.74571845396,False,0,True,6,21165.71147297247,False,0,False,0,21156.13169006668,False,0,True,11,0,11,0,5,SELL,-1,20933.6,2017-03-23 15:05:00,BUY,312,s7
NIFTY BANK,NSE,2017-03-24 10:15:00,21110.75,True,False,2017-03-24 10:15:00,21104.9,21121.25,21104.25,21110.75,0,21024.88145430172,True,17,False,0,20941.131210261632,True,17,False,0,20903.24203192137,True,6,False,0,20916.28528078084,True,18,False,0,32,0,5,0,BUY,1,21030.15,2017-03-27 11:45:00,SELL,313,s7
NIFTY BANK,NSE,2017-03-27 14:15:00,21090.1,True,False,2017-03-27 14:15:00,21094.25,21127.0,21088.05,21090.1,0,21042.843663852185,True,6,False,0,21049.322229994334,True,5,False,0,21052.777654257847,True,5,False,0,21031.125161969296,True,5,False,0,5,0,128,0,BUY,1,21038.0,2017-03-27 15:15:00,SELL,314,s7
NIFTY BANK,NSE,2017-03-28 09:40:00,21181.9,True,False,2017-03-28 09:40:00,21153.4,21183.4,21148.65,21181.9,0,21114.38020249001,True,6,False,0,21086.482388413457,True,5,False,0,21073.024978519265,True,5,False,0,21045.961837763807,True,5,False,0,6,0,148,0,BUY,1,21419.75,2017-03-31 15:05:00,SELL,315,s7
NIFTY BANK,NSE,2017-04-03 12:10:00,21496.45,True,False,2017-04-03 12:10:00,21486.6,21497.15,21484.2,21496.45,0,21468.97112812304,True,10,False,0,21468.17074559117,True,8,False,0,21470.873395001767,False,0,False,0,21443.494618898567,True,16,False,0,5,0,251,0,BUY,1,21562.6,2017-04-06 12:35:00,SELL,316,s7
NIFTY BANK,NSE,2017-04-07 13:20:00,21555.45,False,True,2017-04-07 13:20:00,21562.25,21562.55,21551.95,21555.45,0,21561.41870483748,False,0,True,12,21570.855310643725,False,0,True,13,21579.72239548865,False,0,True,13,21573.71274657189,False,0,True,5,0,33,0,7,SELL,-1,21580.65,2017-04-07 14:00:00,BUY,317,s7
NIFTY BANK,NSE,2017-04-07 14:35:00,21539.35,False,True,2017-04-07 14:35:00,21543.65,21548.1,21533.25,21539.35,0,21558.745834126512,False,0,True,5,21565.96702784144,False,0,True,5,21574.76614226936,False,0,True,5,21571.92298337357,False,0,True,20,0,5,0,22,SELL,-1,21530.85,2017-04-10 14:35:00,BUY,318,s7
NIFTY BANK,NSE,2017-04-11 11:05:00,21628.35,True,False,2017-04-11 11:05:00,21619.95,21634.7,21613.8,21628.35,0,21602.636131365747,True,19,False,0,21562.779398748586,True,9,False,0,21540.93164681373,True,15,False,0,21538.3094958561,True,5,False,0,29,0,11,0,BUY,1,21596.65,2017-04-12 09:50:00,SELL,319,s7
NIFTY BANK,NSE,2017-04-12 12:20:00,21704.15,True,False,2017-04-12 12:20:00,21702.8,21710.45,21685.1,21704.15,0,21663.80994915456,True,7,False,0,21660.05335785841,True,5,False,0,21643.40053565544,False,0,False,0,21612.46757137195,True,15,False,0,5,0,101,0,BUY,1,21678.1,2017-04-13 15:10:00,SELL,320,s7
NIFTY BANK,NSE,2017-04-17 11:45:00,21635.25,False,True,2017-04-17 11:45:00,21650.35,21650.35,21634.5,21635.25,0,21650.009503296333,False,0,True,5,21663.60579474259,False,0,True,7,21677.36560465838,False,0,False,0,21671.51399510561,False,0,True,9,0,7,0,16,SELL,-1,21755.85,2017-04-18 09:15:00,BUY,321,s7
NIFTY BANK,NSE,2017-04-18 10:00:00,21887.9,True,False,2017-04-18 10:00:00,21859.95,21887.9,21858.7,21887.9,0,21759.804357936737,True,19,False,0,21698.13000452185,True,17,False,0,21680.493037276032,True,12,False,0,21671.96139453921,True,10,False,0,15,0,5,0,BUY,1,21738.95,2017-04-18 14:35:00,SELL,322,s7
NIFTY BANK,NSE,2017-04-19 10:30:00,21585.05,False,True,2017-04-19 10:30:00,21592.55,21600.1,21577.05,21585.05,0,21605.36860952958,False,0,True,12,21681.38569928538,False,0,True,5,21721.473632607136,False,0,True,18,21721.25275116474,False,0,True,7,0,45,0,11,SELL,-1,21583.15,2017-04-21 09:15:00,BUY,323,s7
NIFTY BANK,NSE,2017-04-21 12:15:00,21491.5,False,True,2017-04-21 12:15:00,21508.75,21516.3,21486.6,21491.5,0,21531.17606018622,False,0,True,10,21529.308139111672,False,0,True,5,21531.813353858364,False,0,True,5,21561.231948823428,False,0,True,18,0,5,0,182,SELL,-1,21563.35,2017-04-21 14:55:00,BUY,324,s7
NIFTY BANK,NSE,2017-04-24 10:15:00,21716.95,True,False,2017-04-24 10:15:00,21729.75,21729.75,21706.6,21716.95,0,21655.996474283093,True,7,False,0,21585.33956895291,True,5,False,0,21554.022164420458,False,0,False,0,21557.906627432323,True,20,False,0,25,0,7,0,BUY,1,22295.9,2017-05-03 09:45:00,SELL,325,s7
NIFTY BANK,NSE,2017-05-03 13:45:00,22354.15,True,False,2017-05-03 13:45:00,22335.7,22355.9,22328.65,22354.15,0,22296.74727628854,True,8,False,0,22298.81768328037,True,5,False,0,22308.373951993715,False,0,False,0,22294.188796550847,True,5,False,0,5,0,5,0,BUY,1,22288.0,2017-05-03 14:15:00,SELL,326,s7
NIFTY BANK,NSE,2017-05-03 14:55:00,22316.3,True,False,2017-05-03 14:55:00,22319.25,22325.4,22313.85,22316.3,0,22313.738591121622,True,5,False,0,22308.560673306143,True,19,False,0,22311.80941306114,True,5,False,0,22297.94707532487,True,19,False,0,5,0,19,0,BUY,1,22295.85,2017-05-03 15:20:00,SELL,327,s7
NIFTY BANK,NSE,2017-05-04 09:35:00,22563.65,True,False,2017-05-04 09:35:00,22546.2,22571.25,22538.65,22563.65,0,22396.871049011083,True,5,False,0,22348.06260721072,True,5,False,0,22331.84941932466,True,5,False,0,22309.63909472544,True,10,False,0,5,0,30,0,BUY,1,22533.95,2017-05-05 13:30:00,SELL,328,s7
NIFTY BANK,NSE,2017-05-08 10:00:00,22757.45,True,False,2017-05-08 10:00:00,22747.9,22774.75,22745.15,22757.45,0,22677.95807481707,True,10,False,0,22666.46031973105,True,10,False,0,22655.787273025653,True,10,False,0,22593.738042958623,True,5,False,0,6,0,185,0,BUY,1,22687.55,2017-05-09 09:45:00,SELL,329,s7
NIFTY BANK,NSE,2017-05-09 13:00:00,22731.65,True,False,2017-05-09 13:00:00,22747.7,22750.55,22730.05,22731.65,0,22720.0876856626,True,6,False,0,22723.87436270603,True,5,False,0,22727.92608864758,True,5,False,0,22695.72739435426,True,6,False,0,5,0,251,0,BUY,1,22702.7,2017-05-09 15:20:00,SELL,330,s7
NIFTY BANK,NSE,2017-05-10 09:35:00,22774.35,True,False,2017-05-10 09:35:00,22744.75,22776.25,22744.05,22774.35,0,22738.56518948109,True,5,False,0,22732.851299197308,True,5,False,0,22731.66206511776,True,5,False,0,22707.16547778697,True,20,False,0,5,0,251,0,BUY,1,22830.45,2017-05-11 15:05:00,SELL,331,s7
NIFTY BANK,NSE,2017-05-12 10:55:00,22730.65,False,True,2017-05-12 10:55:00,22741.75,22745.5,22727.55,22730.65,0,22763.78620631935,False,0,True,11,22809.107383653216,False,0,True,9,22832.56909914502,False,0,True,8,22819.65366389823,False,0,True,6,0,33,0,5,SELL,-1,22790.0,2017-05-15 09:15:00,BUY,332,s7
NIFTY BANK,NSE,2017-05-15 11:45:00,22832.1,True,False,2017-05-15 11:45:00,22854.95,22854.95,22832.1,22832.1,0,22829.75188676674,True,16,False,0,22785.529582102467,True,14,False,0,22771.071955826446,True,11,False,0,22775.80888927378,True,11,False,0,34,0,5,0,BUY,1,22781.7,2017-05-15 12:50:00,SELL,333,s7
NIFTY BANK,NSE,2017-05-15 14:35:00,22826.6,True,False,2017-05-15 14:35:00,22828.15,22834.7,22806.65,22826.6,0,22811.75513334763,True,7,False,0,22806.21014617919,True,7,False,0,22792.998817951287,True,5,False,0,22787.645205641347,True,5,False,0,7,0,39,0,BUY,1,22780.05,2017-05-16 10:05:00,SELL,334,s7
NIFTY BANK,NSE,2017-05-16 12:25:00,22834.5,True,False,2017-05-16 12:25:00,22828.3,22842.25,22820.4,22834.5,0,22815.566105776627,True,18,False,0,22813.87834426909,True,18,False,0,22807.388145749945,True,19,False,0,22798.91304708608,True,14,False,0,5,0,88,0,BUY,1,22837.65,2017-05-17 12:30:00,SELL,335,s7
NIFTY BANK,NSE,2017-05-17 13:20:00,22946.6,True,False,2017-05-17 13:20:00,22945.95,22955.95,22935.3,22946.6,0,22910.503931549647,True,5,False,0,22906.15496511288,True,5,False,0,22890.21936215398,True,8,False,0,22861.164318108946,True,20,False,0,5,0,174,0,BUY,1,22787.2,2017-05-18 09:15:00,SELL,336,s7
NIFTY BANK,NSE,2017-05-18 10:40:00,22726.0,False,True,2017-05-18 10:40:00,22734.2,22735.9,22724.2,22726.0,0,22788.591426923893,False,0,True,8,22845.74466598282,False,0,True,20,22868.257542895848,False,0,True,19,22861.52404889297,False,0,True,18,0,20,0,5,SELL,-1,22835.6,2017-05-19 09:30:00,BUY,337,s7
