tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2019-08-29 09:35:00,27591.7,False,True,2019-08-29 09:35:00,27635.15,27642.85,27579.4,27591.7,0,27706.90773287357,False,0,True,5,27779.78678408313,False,0,True,20,27840.385622282225,False,0,True,14,27809.72788210829,False,0,True,12,0,75,0,80,0,12,SELL,-1,27463.75,2019-08-30 15:15:00,BUY,626,s9
NIFTY BANK,NSE,2019-09-03 09:50:00,27005.9,False,True,2019-09-03 09:50:00,26995.75,27025.5,26994.1,27005.9,0,27170.30076182296,False,0,True,8,27246.851873187246,False,0,True,8,27313.321581461896,False,0,True,8,27426.874679395307,False,0,True,5,0,6,0,8,0,165,SELL,-1,27157.1,2019-09-04 13:00:00,BUY,627,s9
NIFTY BANK,NSE,2019-09-05 12:00:00,26946.5,False,True,2019-09-05 12:00:00,26948.45,26971.65,26937.9,26946.5,0,27052.71150436699,False,0,True,11,27083.413087744186,False,0,True,11,27076.138863118245,False,0,True,6,27110.262427207403,False,0,True,11,0,5,0,8,0,251,SELL,-1,27049.3,2019-09-06 09:20:00,BUY,628,s9
NIFTY BANK,NSE,2019-09-06 11:40:00,27237.4,True,False,2019-09-06 11:40:00,27187.6,27243.2,27186.65,27237.4,0,27151.59763383769,True,5,False,0,27081.819372666352,True,10,False,0,27051.21618901044,True,10,False,0,27065.598213387435,True,6,False,0,26,0,30,0,5,0,BUY,1,27040.85,2019-09-09 09:15:00,SELL,629,s9
NIFTY BANK,NSE,2019-09-09 10:30:00,27472.45,True,False,2019-09-09 10:30:00,27413.05,27479.8,27412.6,27472.45,0,27279.895452969155,True,9,False,0,27232.29785828279,True,7,False,0,27184.49047361933,True,9,False,0,27144.43115529715,True,9,False,0,5,0,7,0,66,0,BUY,1,27727.0,2019-09-13 09:40:00,SELL,630,s9
NIFTY BANK,NSE,2019-09-13 14:00:00,27889.6,True,False,2019-09-13 14:00:00,27907.75,27916.95,27879.45,27889.6,0,27814.47853099231,True,16,False,0,27789.52500303801,True,7,False,0,27797.87280300532,True,7,False,0,27751.54239416858,True,9,False,0,5,0,7,0,251,0,BUY,1,27848.0,2019-09-16 13:15:00,SELL,631,s9
NIFTY BANK,NSE,2019-09-17 10:25:00,27686.35,False,True,2019-09-17 10:25:00,27662.45,27700.25,27660.3,27686.35,0,27749.652335708182,False,0,True,12,27823.96222094237,False,0,True,13,27860.7460787716,False,0,True,6,27845.390622419138,False,0,True,19,0,45,0,26,0,5,SELL,-1,27298.3,2019-09-20 10:45:00,BUY,632,s9
NIFTY BANK,NSE,2019-09-20 11:45:00,28456.2,True,False,2019-09-20 11:45:00,28327.1,28475.5,28327.1,28456.2,0,27759.4740679766,True,15,False,0,27319.641596644906,True,11,False,0,27150.523539578004,True,19,False,0,27178.7692205633,True,13,False,0,25,0,31,0,5,0,BUY,1,29657.35,2019-09-25 10:15:00,SELL,633,s9
NIFTY BANK,NSE,2019-09-26 09:55:00,30018.25,True,False,2019-09-26 09:55:00,30006.95,30036.9,30000.0,30018.25,0,29795.08606216508,True,15,False,0,29731.53047495171,True,9,False,0,29773.75188000223,True,9,False,0,29690.062593008868,True,9,False,0,5,0,9,0,5,0,BUY,1,29789.95,2019-09-27 09:15:00,SELL,634,s9
NIFTY BANK,NSE,2019-09-27 13:50:00,30055.05,True,False,2019-09-27 13:50:00,30070.2,30091.9,30046.8,30055.05,0,29977.68577824409,True,6,False,0,29948.536012472763,True,13,False,0,29947.498585543144,True,13,False,0,29898.081750389672,True,5,False,0,7,0,13,0,127,0,BUY,1,29879.65,2019-09-27 14:40:00,SELL,635,s9
NIFTY BANK,NSE,2019-09-30 10:25:00,29199.3,False,True,2019-09-30 10:25:00,29199.5,29210.0,29165.2,29199.3,0,29441.43927402387,False,0,True,10,29664.57068021069,False,0,True,8,29787.393159196217,False,0,True,5,29827.05564650943,False,0,True,5,0,22,0,26,0,12,SELL,-1,28191.15,2019-10-09 11:50:00,BUY,636,s9
NIFTY BANK,NSE,2019-10-09 14:10:00,28512.2,True,False,2019-10-09 14:10:00,28514.95,28535.4,28500.1,28512.2,0,28404.580624291542,True,5,False,0,28247.529959062085,True,15,False,0,28145.2511814114,True,13,False,0,28179.500527804223,True,9,False,0,30,0,35,0,10,0,BUY,1,28236.45,2019-10-10 09:45:00,SELL,637,s9
NIFTY BANK,NSE,2019-10-10 13:15:00,28116.55,False,True,2019-10-10 13:15:00,28079.9,28117.05,28060.35,28116.55,0,28146.64328972715,False,0,True,7,28217.547182222865,False,0,True,7,28232.552801167712,False,0,True,7,28235.491193796184,False,0,True,7,0,37,0,47,0,5,SELL,-1,28368.5,2019-10-11 09:15:00,BUY,638,s9
NIFTY BANK,NSE,2019-10-11 10:20:00,28429.7,True,False,2019-10-11 10:20:00,28438.05,28448.95,28414.3,28429.7,0,28353.64634094035,True,17,False,0,28251.62116444531,True,14,False,0,28226.43046522438,True,14,False,0,28224.515830643977,True,14,False,0,12,0,14,0,5,0,BUY,1,28188.7,2019-10-11 10:30:00,SELL,639,s9
