tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2016-06-17 09:40:00,17787.05,True,False,2016-06-17 09:40:00,17771.1,17794.3,17768.5,17787.05,0,17726.01896030941,True,17,False,0,17696.689452192913,True,15,False,0,17694.3282814886,True,6,False,0,17696.643524026862,True,6,False,0,6,0,BUY,1,17712.3,2016-06-17 13:30:00,SELL,230,s5
NIFTY BANK,NSE,2016-06-17 14:50:00,17643.1,False,True,2016-06-17 14:50:00,17640.8,17645.25,17625.6,17643.1,0,17684.14841743303,False,0,True,7,17712.31386536904,False,0,True,11,17717.94023849324,False,0,True,18,17714.2761375156,False,0,True,17,0,19,SELL,-1,17702.8,2016-06-20 12:30:00,BUY,231,s5
NIFTY BANK,NSE,2016-06-20 14:30:00,17762.95,True,False,2016-06-20 14:30:00,17757.65,17770.9,17757.65,17762.95,0,17724.09624098273,True,17,False,0,17699.65007741051,True,11,False,0,17693.667861957703,True,8,False,0,17696.466413043407,True,5,False,0,13,0,BUY,1,17690.65,2016-06-21 09:15:00,SELL,232,s5
NIFTY BANK,NSE,2016-06-21 09:45:00,17645.2,False,True,2016-06-21 09:45:00,17629.9,17649.4,17624.9,17645.2,0,17688.022727619467,False,0,True,14,17696.097382357322,False,0,True,10,17694.6290117331,False,0,True,7,17696.867932801855,False,0,True,7,0,10,SELL,-1,17695.15,2016-06-21 10:35:00,BUY,233,s5
NIFTY BANK,NSE,2016-06-21 12:20:00,17637.8,False,True,2016-06-21 12:20:00,17653.0,17658.9,17630.85,17637.8,0,17672.937924155744,False,0,True,5,17679.723992512805,False,0,True,5,17684.405408495237,False,0,True,18,17690.250574958627,False,0,True,18,0,5,SELL,-1,17688.3,2016-06-22 09:30:00,BUY,234,s5
NIFTY BANK,NSE,2016-06-22 11:30:00,17714.3,True,False,2016-06-22 11:30:00,17702.95,17714.3,17701.35,17714.3,0,17696.05772891872,True,6,False,0,17685.645260524157,True,5,False,0,17681.53442054103,True,5,False,0,17684.12968293787,True,5,False,0,25,0,BUY,1,17670.85,2016-06-22 12:45:00,SELL,235,s5
NIFTY BANK,NSE,2016-06-22 13:15:00,17654.4,False,True,2016-06-22 13:15:00,17652.8,17661.15,17642.3,17654.4,0,17678.547146760713,False,0,True,8,17683.562587522072,False,0,True,7,17682.344258476078,False,0,True,7,17684.260990365314,False,0,True,7,0,7,SELL,-1,17672.2,2016-06-23 11:10:00,BUY,236,s5
NIFTY BANK,NSE,2016-06-23 12:45:00,17741.55,True,False,2016-06-23 12:45:00,17739.85,17747.65,17727.2,17741.55,0,17690.940499779626,True,11,False,0,17666.385100639236,True,7,False,0,17660.239755810708,False,0,False,0,17665.310229482697,True,20,False,0,25,0,BUY,1,17177.65,2016-06-24 09:15:00,SELL,237,s5
NIFTY BANK,NSE,2016-06-24 09:35:00,17223.7,False,True,2016-06-24 09:35:00,17240.75,17260.5,17223.7,17223.7,0,17596.400629941592,False,0,True,5,17674.42662001403,False,0,True,5,17680.704382284173,False,0,True,5,17678.852293292428,False,0,True,5,0,5,SELL,-1,17481.25,2016-06-27 09:15:00,BUY,238,s5
NIFTY BANK,NSE,2016-06-27 12:15:00,17532.45,True,False,2016-06-27 12:15:00,17543.6,17547.7,17530.6,17532.45,0,17509.426418371484,True,12,False,0,17457.275774389458,True,6,False,0,17423.317273440553,True,16,False,0,17456.67104474098,True,17,False,0,66,0,BUY,1,17470.2,2016-06-27 14:00:00,SELL,239,s5
NIFTY BANK,NSE,2016-06-27 14:45:00,17544.8,True,False,2016-06-27 14:45:00,17548.15,17567.6,17537.4,17544.8,0,17523.254203609224,False,0,False,0,17508.712235561696,True,7,False,0,17473.438566764,True,6,False,0,17477.316898014422,True,7,False,0,5,0,BUY,1,18031.3,2016-07-05 13:30:00,SELL,240,s5
NIFTY BANK,NSE,2016-07-07 10:10:00,18051.0,True,False,2016-07-07 10:10:00,18050.2,18052.3,18043.1,18051.0,0,18036.60877190376,True,11,False,0,18039.963131538385,True,9,False,0,18049.96034565048,True,5,False,0,18031.177579844923,True,11,False,0,5,0,BUY,1,18030.25,2016-07-07 10:30:00,SELL,241,s5
NIFTY BANK,NSE,2016-07-07 10:55:00,18061.95,True,False,2016-07-07 10:55:00,18069.0,18072.6,18060.55,18061.95,0,18048.31264214116,True,20,False,0,18044.65310890374,True,18,False,0,18050.82432166781,True,5,False,0,18033.235400855432,True,20,False,0,5,0,BUY,1,18033.65,2016-07-07 11:45:00,SELL,242,s5
NIFTY BANK,NSE,2016-07-07 13:00:00,18073.2,True,False,2016-07-07 13:00:00,18069.95,18073.75,18058.85,18073.2,0,18059.809852750062,True,7,False,0,18051.78244700973,True,7,False,0,18052.224474230417,True,7,False,0,18037.754742363424,True,5,False,0,7,0,BUY,1,18030.45,2016-07-08 09:15:00,SELL,243,s5
NIFTY BANK,NSE,2016-07-08 09:55:00,17938.4,False,True,2016-07-08 09:55:00,17930.55,17943.95,17922.85,17938.4,0,18009.898257966484,False,0,True,20,18044.253684234405,False,0,True,16,18052.89873209218,False,0,True,9,18044.412736870767,False,0,True,9,0,10,SELL,-1,18013.25,2016-07-08 14:55:00,BUY,244,s5
NIFTY BANK,NSE,2016-07-11 09:20:00,18340.65,True,False,2016-07-11 09:20:00,18307.0,18340.65,18307.0,18340.65,0,18060.269875508217,True,16,False,0,18017.80520186265,True,12,False,0,18012.54475325192,True,10,False,0,18017.606791056096,True,9,False,0,12,0,BUY,1,18907.85,2016-07-18 15:20:00,SELL,245,s5
NIFTY BANK,NSE,2016-07-19 12:45:00,18967.0,True,False,2016-07-19 12:45:00,18970.05,18973.75,18963.2,18967.0,0,18936.134698982787,True,9,False,0,18941.655127030623,True,5,False,0,18959.13288934988,True,5,False,0,18925.148359133225,True,8,False,0,5,0,BUY,1,18926.25,2016-07-19 13:10:00,SELL,246,s5
NIFTY BANK,NSE,2016-07-19 14:05:00,18896.7,False,True,2016-07-19 14:05:00,18883.75,18898.35,18878.7,18896.7,0,18901.52794400252,False,0,True,12,18922.01131822153,False,0,True,12,18943.791047961407,False,0,True,13,18922.12641025795,False,0,True,12,0,12,SELL,-1,18926.9,2016-07-19 15:10:00,BUY,247,s5
NIFTY BANK,NSE,2016-07-20 09:45:00,18973.85,True,False,2016-07-20 09:45:00,18966.9,18976.8,18962.25,18973.85,0,18931.08438622227,True,15,False,0,18920.4314257734,True,11,False,0,18932.79359083711,True,7,False,0,18919.88980213052,True,8,False,0,8,0,BUY,1,18943.75,2016-07-21 09:20:00,SELL,248,s5
NIFTY BANK,NSE,2016-07-21 11:50:00,18901.55,False,True,2016-07-21 11:50:00,18921.7,18936.95,18901.55,18901.55,0,18930.14589995517,False,0,True,17,18942.447942835846,False,0,True,16,18949.09982871793,False,0,True,15,18943.01942828124,False,0,True,7,0,36,SELL,-1,18780.85,2016-07-25 11:10:00,BUY,249,s5
NIFTY BANK,NSE,2016-07-25 13:10:00,18905.95,True,False,2016-07-25 13:10:00,18889.25,18911.45,18885.5,18905.95,0,18828.751108838103,True,19,False,0,18775.33366862499,True,15,False,0,18748.944368010776,True,8,False,0,18767.6201439684,True,5,False,0,35,0,BUY,1,18865.45,2016-07-26 15:05:00,SELL,250,s5
NIFTY BANK,NSE,2016-07-27 09:35:00,19050.25,True,False,2016-07-27 09:35:00,19028.7,19056.85,19022.65,19050.25,0,18963.076404589247,True,5,False,0,18969.6546973669,True,5,False,0,18952.795910044388,True,5,False,0,18909.63162557733,True,5,False,0,5,0,BUY,1,18934.7,2016-07-27 11:25:00,SELL,251,s5
NIFTY BANK,NSE,2016-07-27 12:55:00,19008.35,True,False,2016-07-27 12:55:00,19003.1,19020.6,19002.55,19008.35,0,18978.89618377624,True,6,False,0,18986.06549101384,True,5,False,0,18977.612350774125,True,5,False,0,18940.1833044476,True,7,False,0,5,0,BUY,1,18935.6,2016-07-27 14:40:00,SELL,252,s5
NIFTY BANK,NSE,2016-07-27 15:25:00,19002.75,True,False,2016-07-27 15:25:00,19017.35,19020.7,19002.75,19002.75,0,18995.279269432176,True,5,False,0,18990.69425611,True,5,False,0,18984.01163336646,True,5,False,0,18953.461399007025,True,17,False,0,5,0,BUY,1,18988.75,2016-07-29 09:15:00,SELL,253,s5
NIFTY BANK,NSE,2016-07-29 11:15:00,18965.8,False,True,2016-07-29 11:15:00,18958.85,18976.3,18957.1,18965.8,0,18969.75083619761,False,0,True,20,19001.37314968819,False,0,True,5,19017.813101588134,False,0,True,5,19005.13305817972,False,0,True,5,0,25,SELL,-1,19027.2,2016-08-01 09:15:00,BUY,254,s5
NIFTY BANK,NSE,2016-08-01 12:10:00,18795.85,False,True,2016-08-01 12:10:00,18818.5,18824.8,18789.45,18795.85,0,18927.225115692152,False,0,True,18,18955.7697177108,False,0,True,18,18969.989135986147,False,0,True,18,18979.549144322984,False,0,True,18,0,5,SELL,-1,18769.4,2016-08-05 09:15:00,BUY,255,s5
NIFTY BANK,NSE,2016-08-05 10:40:00,18873.95,True,False,2016-08-05 10:40:00,18873.3,18885.75,18870.65,18873.95,0,18790.7685154507,True,10,False,0,18691.218118091187,True,5,False,0,18651.5203844167,False,0,False,0,18669.47155526381,True,18,False,0,22,0,BUY,1,18852.45,2016-08-09 12:05:00,SELL,256,s5
NIFTY BANK,NSE,2016-08-09 14:25:00,18943.95,True,False,2016-08-09 14:25:00,18949.55,18962.55,18942.75,18943.95,0,18907.58402893572,True,14,False,0,18909.915261631395,True,5,False,0,18914.58092304552,True,5,False,0,18888.72206111186,True,14,False,0,5,0,BUY,1,18886.6,2016-08-10 09:40:00,SELL,257,s5
NIFTY BANK,NSE,2016-08-10 10:20:00,18733.0,False,True,2016-08-10 10:20:00,18730.2,18737.45,18700.85,18733.0,0,18852.21147420157,False,0,True,13,18887.353848915514,False,0,True,11,18902.16682623295,False,0,True,11,18888.617691413885,False,0,True,9,0,11,SELL,-1,18755.65,2016-08-12 09:15:00,BUY,258,s5
NIFTY BANK,NSE,2016-08-12 11:15:00,18800.9,True,False,2016-08-12 11:15:00,18797.45,18800.9,18781.4,18800.9,0,18776.07926940293,True,15,False,0,18724.687373264373,True,13,False,0,18701.099761431968,True,6,False,0,18720.56469258412,True,5,False,0,33,0,BUY,1,19276.95,2016-08-22 10:25:00,SELL,259,s5
NIFTY BANK,NSE,2016-08-22 13:35:00,19375.95,True,False,2016-08-22 13:35:00,19370.65,19384.95,19364.45,19375.95,0,19320.770071299128,True,11,False,0,19322.13775034788,True,8,False,0,19331.68490396705,False,0,False,0,19294.04931600645,True,11,False,0,5,0,BUY,1,19299.0,2016-08-23 09:20:00,SELL,260,s5
NIFTY BANK,NSE,2016-08-23 11:20:00,19267.7,False,True,2016-08-23 11:20:00,19256.15,19271.6,19255.55,19267.7,0,19278.71230655921,False,0,True,16,19300.09040944436,False,0,True,14,19315.67935666472,False,0,True,14,19300.506038545533,False,0,True,5,0,30,SELL,-1,19305.65,2016-08-23 12:25:00,BUY,261,s5
NIFTY BANK,NSE,2016-08-23 13:10:00,19294.8,False,True,2016-08-23 13:10:00,19283.9,19297.35,19278.95,19294.8,0,19292.60515236386,False,0,False,0,19296.23612159724,False,0,True,5,19307.58276906431,False,0,True,16,19298.94525339779,False,0,True,5,0,5,SELL,-1,19303.15,2016-08-23 13:30:00,BUY,262,s5
NIFTY BANK,NSE,2016-08-23 14:05:00,19261.0,False,True,2016-08-23 14:05:00,19279.3,19282.65,19258.5,19261.0,0,19284.981882988926,False,0,True,16,19291.48692599838,False,0,True,16,19302.813265479323,False,0,True,7,19297.354296096903,False,0,True,16,0,5,SELL,-1,19299.05,2016-08-23 14:25:00,BUY,263,s5
NIFTY BANK,NSE,2016-08-23 15:20:00,19357.75,True,False,2016-08-23 15:20:00,19352.7,19367.35,19345.75,19357.75,0,19309.153572030056,True,14,False,0,19300.07639338073,True,12,False,0,19304.34005827872,True,5,False,0,19298.81176035683,True,6,False,0,7,0,BUY,1,19302.55,2016-08-24 12:25:00,SELL,264,s5
NIFTY BANK,NSE,2016-08-24 13:10:00,19335.0,True,False,2016-08-24 13:10:00,19339.3,19351.3,19333.45,19335.0,0,19323.55631903067,True,5,False,0,19320.39742638012,True,5,False,0,19316.676273168683,True,5,False,0,19308.689638711046,True,15,False,0,5,0,BUY,1,19307.35,2016-08-24 13:50:00,SELL,265,s5
NIFTY BANK,NSE,2016-08-24 14:45:00,19349.25,True,False,2016-08-24 14:45:00,19338.2,19352.45,19330.85,19349.25,0,19323.49774739939,True,5,False,0,19320.59653901436,True,5,False,0,19317.746015069904,True,5,False,0,19310.604423559445,True,7,False,0,5,0,BUY,1,19345.35,2016-08-25 14:15:00,SELL,266,s5
NIFTY BANK,NSE,2016-08-26 10:00:00,19296.9,False,True,2016-08-26 10:00:00,19288.4,19296.9,19279.25,19296.9,0,19311.31679832304,False,0,True,16,19339.2444353581,False,0,True,19,19351.439814254136,False,0,True,7,19344.9095705125,False,0,True,5,0,5,SELL,-1,19227.55,2016-08-29 14:45:00,BUY,267,s5
NIFTY BANK,NSE,2016-08-30 10:05:00,19439.5,True,False,2016-08-30 10:05:00,19438.95,19443.6,19427.85,19439.5,0,19338.22903482189,True,7,False,0,19253.27045215689,True,5,False,0,19220.87620044437,False,0,False,0,19230.33292679826,True,20,False,0,25,0,BUY,1,20268.9,2016-09-09 09:15:00,SELL,268,s5
NIFTY BANK,NSE,2016-09-09 10:25:00,20156.4,False,True,2016-09-09 10:25:00,20173.55,20174.8,20146.1,20156.4,0,20257.84903002937,False,0,False,0,20327.78010196871,False,0,True,19,20364.881419623,False,0,True,19,20329.704232158707,False,0,True,15,0,19,SELL,-1,20290.35,2016-09-09 13:25:00,BUY,269,s5
NIFTY BANK,NSE,2016-09-09 15:20:00,20248.7,False,True,2016-09-09 15:20:00,20253.15,20260.45,20248.0,20248.7,0,20260.95516362635,False,0,True,11,20259.259637693285,False,0,True,8,20280.04200853132,False,0,True,11,20288.071179504608,False,0,True,11,0,5,SELL,-1,20064.8,2016-09-16 09:15:00,BUY,270,s5
NIFTY BANK,NSE,2016-09-16 09:55:00,20147.3,True,False,2016-09-16 09:55:00,20145.35,20163.2,20144.85,20147.3,0,20004.06058444628,True,7,False,0,19906.18893524273,True,5,False,0,19872.6057585224,True,15,False,0,19894.38426747416,True,9,False,0,17,0,BUY,1,19893.85,2016-09-16 13:45:00,SELL,271,s5
NIFTY BANK,NSE,2016-09-16 15:15:00,19858.9,False,True,2016-09-16 15:15:00,19855.3,19863.3,19833.4,19858.9,0,19883.897612609213,False,0,True,15,19958.79277276224,False,0,True,7,19969.891771217004,False,0,False,0,19959.02819129606,False,0,True,19,0,27,SELL,-1,19887.4,2016-09-21 09:40:00,BUY,272,s5
NIFTY BANK,NSE,2016-09-21 11:55:00,19915.2,True,False,2016-09-21 11:55:00,19915.85,19920.0,19911.45,19915.2,0,19912.202821499926,False,0,False,0,19893.02110439764,True,5,False,0,19883.32376523607,True,12,False,0,19891.217862765847,True,8,False,0,34,0,BUY,1,19877.3,2016-09-21 12:15:00,SELL,273,s5
NIFTY BANK,NSE,2016-09-21 13:25:00,19873.85,False,True,2016-09-21 13:25:00,19885.0,19886.2,19872.0,19873.85,0,19890.06097640439,False,0,True,17,19890.59539792403,False,0,True,15,19885.10323533845,False,0,True,6,19890.961578320635,False,0,True,7,0,8,SELL,-1,20210.3,2016-09-22 09:15:00,BUY,274,s5
NIFTY BANK,NSE,2016-09-22 09:35:00,20173.6,True,False,2016-09-22 09:35:00,20163.4,20176.75,20152.35,20173.6,0,19966.127774507466,True,9,False,0,19908.376734872487,True,5,False,0,19891.63374572529,True,5,False,0,19891.29671121176,True,5,False,0,5,0,BUY,1,19980.05,2016-09-23 10:05:00,SELL,275,s5
NIFTY BANK,NSE,2016-09-23 11:45:00,20052.1,True,False,2016-09-23 11:45:00,20053.15,20056.65,20044.9,20052.1,0,20028.85270687164,True,11,False,0,20032.932736466264,True,5,False,0,20024.32684578256,True,6,False,0,19993.013842753902,True,6,False,0,5,0,BUY,1,19993.05,2016-09-23 13:45:00,SELL,276,s5
NIFTY BANK,NSE,2016-09-23 15:20:00,19883.25,False,True,2016-09-23 15:20:00,19902.55,19904.65,19880.25,19883.25,0,19958.600873014493,False,0,True,14,19992.713282436587,False,0,True,15,20006.689560144165,False,0,True,11,19994.96828950188,False,0,True,13,0,15,SELL,-1,19658.1,2016-09-28 12:40:00,BUY,277,s5
NIFTY BANK,NSE,2016-09-29 09:45:00,19737.8,True,False,2016-09-29 09:45:00,19726.25,19751.95,19726.25,19737.8,0,19697.319580779706,True,13,False,0,19658.893217618144,True,19,False,0,19635.914821692604,True,13,False,0,19658.87560757848,True,10,False,0,13,0,BUY,1,19667.65,2016-09-29 12:10:00,SELL,278,s5
NIFTY BANK,NSE,2016-09-29 12:30:00,19289.9,False,True,2016-09-29 12:30:00,19462.4,19462.4,19289.9,19289.9,0,19619.04177137552,False,0,False,0,19654.83930096501,False,0,True,6,19649.8558363507,False,0,False,0,19662.01529149381,False,0,True,5,0,6,SELL,-1,19418.25,2016-10-03 09:15:00,BUY,279,s5
NIFTY BANK,NSE,2016-10-03 11:15:00,19525.65,True,False,2016-10-03 11:15:00,19545.1,19551.0,19525.65,19525.65,0,19502.82062785177,True,16,False,0,19416.71382631397,True,6,False,0,19370.64142779028,True,8,False,0,19403.701614237816,True,5,False,0,46,0,BUY,1,19550.0,2016-10-05 12:00:00,SELL,280,s5
NIFTY BANK,NSE,2016-10-06 09:40:00,19505.7,False,True,2016-10-06 09:40:00,19473.35,19514.4,19471.25,19505.7,0,19521.028585220767,False,0,True,12,19551.503029621817,False,0,True,12,19565.18424883929,False,0,True,12,19552.757609926088,False,0,True,11,0,12,SELL,-1,19559.9,2016-10-06 09:45:00,BUY,281,s5
NIFTY BANK,NSE,2016-10-06 10:15:00,19510.45,False,True,2016-10-06 10:15:00,19517.45,19521.65,19503.7,19510.45,0,19525.301492826053,False,0,False,0,19546.65598395916,False,0,True,19,19560.899103423388,False,0,True,19,19551.401858649057,False,0,True,18,0,5,SELL,-1,19560.0,2016-10-06 10:40:00,BUY,282,s5
NIFTY BANK,NSE,2016-10-06 11:20:00,19541.15,False,True,2016-10-06 11:20:00,19532.9,19542.2,19528.4,19541.15,0,19533.26466645145,True,20,False,0,19542.241859100614,False,0,True,12,19555.096092405245,False,0,True,12,19549.46065393149,False,0,True,11,0,5,SELL,-1,19555.8,2016-10-06 12:15:00,BUY,283,s5
NIFTY BANK,NSE,2016-10-06 13:40:00,19489.0,False,True,2016-10-06 13:40:00,19483.2,19490.5,19467.05,19489.0,0,19527.49906759057,False,0,True,5,19534.80273508689,False,0,True,5,19545.14869701985,False,0,True,20,19545.219391065915,False,0,True,5,0,5,SELL,-1,19452.6,2016-10-10 09:20:00,BUY,284,s5
NIFTY BANK,NSE,2016-10-10 11:45:00,19412.35,False,True,2016-10-10 11:45:00,19415.0,19415.15,19404.8,19412.35,0,19426.73311564957,False,0,True,15,19422.16606367485,False,0,True,5,19423.345514469005,False,0,True,5,19446.516522609487,False,0,True,5,0,5,SELL,-1,19132.05,2016-10-17 09:30:00,BUY,285,s5
NIFTY BANK,NSE,2016-10-17 11:30:00,19205.25,True,False,2016-10-17 11:30:00,19221.35,19221.65,19202.4,19205.25,0,19195.218340015632,False,0,False,0,19134.875399398417,True,17,False,0,19095.106508994355,True,11,False,0,19121.62123081021,True,5,False,0,42,0,BUY,1,19117.05,2016-10-17 11:55:00,SELL,286,s5
NIFTY BANK,NSE,2016-10-17 12:35:00,19027.8,False,True,2016-10-17 12:35:00,19031.85,19037.25,19017.05,19027.8,0,19110.38635691082,False,0,True,11,19117.245534609847,False,0,True,9,19095.294166665768,False,0,True,7,19118.76836636573,False,0,True,9,0,9,SELL,-1,19250.2,2016-10-18 09:15:00,BUY,287,s5
NIFTY BANK,NSE,2016-10-18 09:40:00,19218.15,True,False,2016-10-18 09:40:00,19242.05,19246.25,19208.8,19218.15,0,19143.05112234532,True,11,False,0,19113.48806194785,True,8,False,0,19099.326150089764,True,8,False,0,19111.92098150457,True,6,False,0,8,0,BUY,1,19633.7,2016-10-26 09:15:00,SELL,288,s5
NIFTY BANK,NSE,2016-10-26 10:10:00,19579.4,False,True,2016-10-26 10:10:00,19596.8,19600.6,19578.2,19579.4,0,19668.97451309548,False,0,True,12,19734.19677823694,False,0,True,12,19759.134894884417,False,0,True,12,19737.217179351574,False,0,True,12,0,12,SELL,-1,19513.55,2016-10-27 15:05:00,BUY,289,s5
NIFTY BANK,NSE,2016-10-28 13:10:00,19532.35,True,False,2016-10-28 13:10:00,19528.25,19532.35,19521.2,19532.35,0,19527.406854392382,False,0,False,0,19507.0569723082,True,17,False,0,19483.569014496803,True,15,False,0,19505.55531104354,True,17,False,0,5,0,BUY,1,19505.35,2016-10-28 13:40:00,SELL,290,s5
NIFTY BANK,NSE,2016-10-28 14:30:00,19562.7,True,False,2016-10-28 14:30:00,19565.9,19581.15,19561.4,19562.7,0,19531.709672772024,True,5,False,0,19516.924358880424,True,13,False,0,19495.303025343263,True,11,False,0,19508.531746397337,True,13,False,0,5,0,BUY,1,19507.05,2016-10-30 19:15:00,SELL,291,s5
NIFTY BANK,NSE,2016-11-01 11:00:00,19497.75,False,True,2016-11-01 11:00:00,19482.9,19500.2,19482.7,19497.75,0,19497.741450562306,False,0,False,0,19510.94978024504,False,0,True,5,19508.062242421856,False,0,True,5,19512.96186261441,False,0,True,5,0,25,SELL,-1,19525.5,2016-11-01 11:15:00,BUY,292,s5
NIFTY BANK,NSE,2016-11-01 11:50:00,19522.95,True,False,2016-11-01 11:50:00,19530.2,19532.2,19521.55,19522.95,0,19511.839616027413,True,11,False,0,19513.517013164023,True,8,False,0,19509.913748095834,True,8,False,0,19513.44513907577,True,8,False,0,8,0,BUY,1,19520.25,2016-11-01 14:15:00,SELL,293,s5
NIFTY BANK,NSE,2016-11-01 15:05:00,19464.1,False,True,2016-11-01 15:05:00,19470.8,19473.5,19462.35,19464.1,0,19497.89531853717,False,0,True,13,19516.45822077817,False,0,True,12,19517.418268798443,False,0,True,11,19517.748691560737,False,0,True,9,0,12,SELL,-1,19262.9,2016-11-07 09:15:00,BUY,294,s5
NIFTY BANK,NSE,2016-11-07 11:15:00,19308.05,True,False,2016-11-07 11:15:00,19298.05,19316.75,19292.6,19308.05,0,19270.779588585763,True,11,False,0,19206.330924731286,True,7,False,0,19178.770039580973,True,5,False,0,19203.8551797184,True,5,False,0,27,0,BUY,1,18711.55,2016-11-09 09:15:00,SELL,295,s5
NIFTY BANK,NSE,2016-11-09 09:40:00,19074.3,False,True,2016-11-09 09:40:00,18962.0,19149.3,18962.0,19074.3,0,19210.82773093965,False,0,True,6,19296.010403038792,False,0,True,6,19312.331127651392,False,0,True,6,19297.00203463362,False,0,True,6,0,6,SELL,-1,19251.85,2016-11-09 13:15:00,BUY,296,s5
NIFTY BANK,NSE,2016-11-09 15:15:00,19513.7,True,False,2016-11-09 15:15:00,19500.0,19515.95,19483.5,19513.7,0,19430.82155891949,False,0,False,0,19278.549393120367,True,9,False,0,19220.74462686264,True,6,False,0,19220.40083306532,True,5,False,0,27,0,BUY,1,19722.4,2016-11-15 09:20:00,SELL,297,s5
NIFTY BANK,NSE,2016-11-15 12:30:00,19343.55,False,True,2016-11-15 12:30:00,19337.4,19359.6,19317.05,19343.55,0,19473.487797035625,False,0,True,15,19667.57840587161,False,0,True,20,19755.32490238727,False,0,True,20,19681.82571508665,False,0,True,5,0,40,SELL,-1,18585.9,2016-11-23 13:40:00,BUY,298,s5
NIFTY BANK,NSE,2016-11-24 09:20:00,18414.1,False,True,2016-11-24 09:20:00,18408.8,18429.9,18398.4,18414.1,0,18526.094929309133,False,0,True,6,18533.183895246817,False,0,True,5,18526.31403970219,False,0,True,5,18574.4151933819,False,0,True,9,0,5,SELL,-1,18443.45,2016-11-25 10:55:00,BUY,299,s5
NIFTY BANK,NSE,2016-11-28 09:35:00,18241.05,False,True,2016-11-28 09:35:00,18265.05,18266.15,18239.7,18241.05,0,18378.393411292025,False,0,True,5,18396.03023465996,False,0,True,5,18396.137888580182,False,0,True,5,18424.94345251986,False,0,True,5,0,5,SELL,-1,18409.5,2016-11-28 12:00:00,BUY,300,s5
NIFTY BANK,NSE,2016-11-28 13:25:00,18329.95,False,True,2016-11-28 13:25:00,18348.7,18354.5,18325.1,18329.95,0,18376.87742029588,False,0,True,10,18375.54842549026,False,0,True,5,18377.418223723,False,0,True,5,18401.25009177853,False,0,True,10,0,5,SELL,-1,18381.0,2016-11-29 09:35:00,BUY,301,s5
NIFTY BANK,NSE,2016-11-29 14:10:00,18331.15,False,True,2016-11-29 14:10:00,18330.0,18342.5,18324.9,18331.15,0,18364.12019162368,False,0,True,15,18369.769916289457,False,0,True,5,18367.785240581903,False,0,False,0,18378.60610743396,False,0,True,9,0,5,SELL,-1,18370.0,2016-11-30 10:00:00,BUY,302,s5
NIFTY BANK,NSE,2016-11-30 12:00:00,18401.95,True,False,2016-11-30 12:00:00,18399.45,18406.95,18397.0,18401.95,0,18398.79333981374,True,14,False,0,18372.611472176904,True,9,False,0,18361.40583790571,True,8,False,0,18367.045229129973,True,5,False,0,29,0,BUY,1,18365.8,2016-11-30 12:25:00,SELL,303,s5
NIFTY BANK,NSE,2016-11-30 13:40:00,18434.7,True,False,2016-11-30 13:40:00,18443.8,18444.65,18430.35,18434.7,0,18404.319161701347,True,9,False,0,18386.114302691727,True,9,False,0,18372.33995708355,True,8,False,0,18371.802686154457,True,5,False,0,9,0,BUY,1,18441.0,2016-12-01 14:30:00,SELL,304,s5
NIFTY BANK,NSE,2016-12-02 09:25:00,18248.65,False,True,2016-12-02 09:25:00,18248.55,18253.6,18221.6,18248.65,0,18398.41848435297,False,0,True,7,18450.911681824746,False,0,True,19,18467.10292321644,False,0,True,7,18452.227581900912,False,0,True,15,0,28,SELL,-1,18411.75,2016-12-02 13:35:00,BUY,305,s5
NIFTY BANK,NSE,2016-12-02 14:25:00,18272.45,False,True,2016-12-02 14:25:00,18253.1,18280.4,18248.85,18272.45,0,18283.85056187212,False,0,True,5,18277.95867489449,False,0,True,5,18316.3423006916,False,0,True,7,18359.695201622944,False,0,True,15,0,5,SELL,-1,18317.45,2016-12-05 13:50:00,BUY,306,s5
NIFTY BANK,NSE,2016-12-05 15:20:00,18428.65,True,False,2016-12-05 15:20:00,18419.95,18434.1,18413.15,18428.65,0,18361.49680290465,True,13,False,0,18316.24573146698,True,7,False,0,18299.22891869876,False,0,False,0,18316.239743000293,True,19,False,0,27,0,BUY,1,18162.75,2016-12-07 14:30:00,SELL,307,s5
NIFTY BANK,NSE,2016-12-07 15:20:00,18275.95,False,True,2016-12-07 15:20:00,18213.45,18276.9,18209.6,18275.95,0,18338.04203073424,False,0,True,11,18424.207379777017,False,0,True,11,18443.983003386533,False,0,True,11,18425.975008081256,False,0,True,11,0,11,SELL,-1,18427.15,2016-12-08 10:00:00,BUY,308,s5
